locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCPFFIJE_00651	gene	534	nuoB			
OCPFFIJE_00651	CDS	534	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
OCPFFIJE_00652	gene	603	nqo5			
OCPFFIJE_00652	CDS	603	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
OCPFFIJE_00653	gene	834				
OCPFFIJE_00653	CDS	834				hypothetical protein
OCPFFIJE_00654	gene	1218	nuoD			
OCPFFIJE_00654	CDS	1218	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
OCPFFIJE_00655	gene	912				
OCPFFIJE_00655	CDS	912				hypothetical protein
OCPFFIJE_00656	gene	219				
OCPFFIJE_00656	CDS	219				hypothetical protein
OCPFFIJE_00657	gene	1296	nqo1			
OCPFFIJE_00657	CDS	1296	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase chain 1
OCPFFIJE_00658	gene	333				
OCPFFIJE_00658	CDS	333				hypothetical protein
OCPFFIJE_00659	gene	2010	nqo3			
OCPFFIJE_00659	CDS	2010	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
OCPFFIJE_00660	gene	411				
OCPFFIJE_00660	CDS	411				hypothetical protein
OCPFFIJE_00661	gene	1038	nuoH			
OCPFFIJE_00661	CDS	1038	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
OCPFFIJE_00662	gene	498	nuoI			
OCPFFIJE_00662	CDS	498	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
OCPFFIJE_00663	gene	372				
OCPFFIJE_00663	CDS	372				hypothetical protein
OCPFFIJE_00664	gene	609	nuoJ			
OCPFFIJE_00664	CDS	609	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
OCPFFIJE_00665	gene	309	nuoK			
OCPFFIJE_00665	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
OCPFFIJE_00666	gene	1962	nuoL			
OCPFFIJE_00666	CDS	1962	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
OCPFFIJE_00667	gene	636	nuoM_1			
OCPFFIJE_00667	CDS	636	nuoM_1	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
OCPFFIJE_00668	gene	1011	nuoM_2			
OCPFFIJE_00668	CDS	1011	nuoM_2	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
OCPFFIJE_00669	gene	1437	nuoN			
OCPFFIJE_00669	CDS	1437	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
OCPFFIJE_00670	gene	753	birA			
OCPFFIJE_00670	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
OCPFFIJE_00671	gene	780	coaX			
OCPFFIJE_00671	CDS	780	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
OCPFFIJE_00672	gene	1677	rnj			
OCPFFIJE_00672	CDS	1677	rnj	3.1.-.-	COG0595	Ribonuclease J
OCPFFIJE_00673	gene	1371	rhlE_2			
OCPFFIJE_00673	CDS	1371	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OCPFFIJE_00674	gene	1599	prfC			
OCPFFIJE_00674	CDS	1599	prfC		COG4108	Peptide chain release factor 3
OCPFFIJE_00675	gene	780	fabG_1			
OCPFFIJE_00675	CDS	780	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OCPFFIJE_00676	gene	219	tatA			
OCPFFIJE_00676	CDS	219	tatA			Sec-independent protein translocase protein TatA
OCPFFIJE_00677	gene	513	tatB			
OCPFFIJE_00677	CDS	513	tatB			Sec-independent protein translocase protein TatB
OCPFFIJE_00678	gene	861	tatC			
OCPFFIJE_00678	CDS	861	tatC		COG0805	Sec-independent protein translocase protein TatC
OCPFFIJE_00679	gene	840				
OCPFFIJE_00679	CDS	840				hypothetical protein
OCPFFIJE_00680	gene	1062				
OCPFFIJE_00680	CDS	1062				hypothetical protein
OCPFFIJE_00681	gene	654	pcm_1			
OCPFFIJE_00681	CDS	654	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OCPFFIJE_00682	gene	783	surE			
OCPFFIJE_00682	CDS	783	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
OCPFFIJE_00683	gene	384				
OCPFFIJE_00683	CDS	384				hypothetical protein
OCPFFIJE_00684	gene	540	paoA			
OCPFFIJE_00684	CDS	540	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
OCPFFIJE_00685	gene	951	paoB			
OCPFFIJE_00685	CDS	951	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
OCPFFIJE_00686	gene	2193	paoC			
OCPFFIJE_00686	CDS	2193	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
OCPFFIJE_00687	gene	867	paoD			
OCPFFIJE_00687	CDS	867	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
OCPFFIJE_00688	gene	543	mobA_1			
OCPFFIJE_00688	CDS	543	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
OCPFFIJE_00689	gene	996				
OCPFFIJE_00689	CDS	996				hypothetical protein
OCPFFIJE_00690	gene	960				
OCPFFIJE_00690	CDS	960				hypothetical protein
OCPFFIJE_00691	gene	915	dppB_1			
OCPFFIJE_00691	CDS	915	dppB_1		COG0601	Dipeptide transport system permease protein DppB
OCPFFIJE_00692	gene	924	ddpC_2			
OCPFFIJE_00692	CDS	924	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
OCPFFIJE_00693	gene	1632	gsiA_2			
OCPFFIJE_00693	CDS	1632	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OCPFFIJE_00694	gene	939				
OCPFFIJE_00694	CDS	939		1.1.1.215	COG1052	2-ketogluconate reductase
OCPFFIJE_00695	gene	702	rspR_2			
OCPFFIJE_00695	CDS	702	rspR_2		COG1802	HTH-type transcriptional repressor RspR
OCPFFIJE_00696	gene	1731				
OCPFFIJE_00696	CDS	1731		4.2.1.162		6-deoxy-6-sulfo-D-gluconate dehydratase
OCPFFIJE_00697	gene	711	proA_1			
OCPFFIJE_00697	CDS	711	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
OCPFFIJE_00698	gene	906				
OCPFFIJE_00698	CDS	906		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
OCPFFIJE_00699	gene	1509	hbpA_2			
OCPFFIJE_00699	CDS	1509	hbpA_2		COG0747	Heme-binding protein A
OCPFFIJE_00700	gene	1053	ldh			
OCPFFIJE_00700	CDS	1053	ldh	1.1.1.27	COG2055	L-lactate dehydrogenase
OCPFFIJE_00701	gene	867	aaeA			
OCPFFIJE_00701	CDS	867	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
OCPFFIJE_00702	gene	204				
OCPFFIJE_00702	CDS	204				hypothetical protein
OCPFFIJE_00703	gene	2061	aaeB			
OCPFFIJE_00703	CDS	2061	aaeB			p-hydroxybenzoic acid efflux pump subunit AaeB
OCPFFIJE_00704	gene	297				
OCPFFIJE_00704	CDS	297				hypothetical protein
OCPFFIJE_00705	gene	162				
OCPFFIJE_00705	CDS	162				hypothetical protein
OCPFFIJE_00706	gene	1455	dap			
OCPFFIJE_00706	CDS	1455	dap	3.4.11.19		D-aminopeptidase
OCPFFIJE_00707	gene	651				
OCPFFIJE_00707	CDS	651				hypothetical protein
OCPFFIJE_00708	gene	156				
OCPFFIJE_00708	CDS	156				hypothetical protein
OCPFFIJE_00709	gene	1392	merA			
OCPFFIJE_00709	CDS	1392	merA	1.16.1.1		Mercuric reductase
OCPFFIJE_00710	gene	936	panS			
OCPFFIJE_00710	CDS	936	panS		COG0385	Pantothenate precursors transporter PanS
OCPFFIJE_00711	gene	1194	nhaA			
OCPFFIJE_00711	CDS	1194	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
OCPFFIJE_00712	gene	1434	araE			
OCPFFIJE_00712	CDS	1434	araE	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 1
OCPFFIJE_00713	gene	138				
OCPFFIJE_00713	CDS	138				hypothetical protein
OCPFFIJE_00714	gene	2181	uvrB			
OCPFFIJE_00714	CDS	2181	uvrB		COG0556	UvrABC system protein B
OCPFFIJE_00715	gene	312				
OCPFFIJE_00715	CDS	312				hypothetical protein
OCPFFIJE_00716	gene	876				
OCPFFIJE_00716	CDS	876				hypothetical protein
OCPFFIJE_00717	gene	243				
OCPFFIJE_00717	CDS	243				hypothetical protein
OCPFFIJE_00718	gene	951	cysL			
OCPFFIJE_00718	CDS	951	cysL		COG0583	HTH-type transcriptional regulator CysL
OCPFFIJE_00719	gene	1119	malK_1			
OCPFFIJE_00719	CDS	1119	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
OCPFFIJE_00720	gene	897	lacF_2			
OCPFFIJE_00720	CDS	897	lacF_2			Lactose transport system permease protein LacF
OCPFFIJE_00721	gene	966				
OCPFFIJE_00721	CDS	966				hypothetical protein
OCPFFIJE_00722	gene	1245				
OCPFFIJE_00722	CDS	1245				hypothetical protein
OCPFFIJE_00723	gene	852	cpdA_1			
OCPFFIJE_00723	CDS	852	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OCPFFIJE_00724	gene	786	hdpA			
OCPFFIJE_00724	CDS	786	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
OCPFFIJE_00725	gene	699				
OCPFFIJE_00725	CDS	699				IS3 family transposase ISPye6
OCPFFIJE_00726	gene	279				
OCPFFIJE_00726	CDS	279				IS3 family transposase ISPye6
OCPFFIJE_00727	gene	435				
OCPFFIJE_00727	CDS	435		2.3.1.-		Acetyltransferase
OCPFFIJE_00728	gene	531	aroK_1			
OCPFFIJE_00728	CDS	531	aroK_1	2.7.1.71		Shikimate kinase
OCPFFIJE_00729	gene	1074				
OCPFFIJE_00729	CDS	1074				IS110 family transposase ISSpo1
OCPFFIJE_00730	gene	498				
OCPFFIJE_00730	CDS	498				hypothetical protein
OCPFFIJE_00731	gene	885	pgrR_1			
OCPFFIJE_00731	CDS	885	pgrR_1			HTH-type transcriptional regulator PgrR
OCPFFIJE_00732	gene	1155	nepI			
OCPFFIJE_00732	CDS	1155	nepI		COG2814	Purine ribonucleoside efflux pump NepI
OCPFFIJE_00733	gene	429				
OCPFFIJE_00733	CDS	429				hypothetical protein
OCPFFIJE_00734	gene	396				
OCPFFIJE_00734	CDS	396				hypothetical protein
OCPFFIJE_00735	gene	1041				
OCPFFIJE_00735	CDS	1041				hypothetical protein
OCPFFIJE_00736	gene	390				
OCPFFIJE_00736	CDS	390				hypothetical protein
OCPFFIJE_00737	gene	861				
OCPFFIJE_00737	CDS	861				hypothetical protein
OCPFFIJE_00738	gene	1380	hisC_1			
OCPFFIJE_00738	CDS	1380	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OCPFFIJE_00739	gene	630	rhtC			
OCPFFIJE_00739	CDS	630	rhtC		COG1280	Threonine efflux protein
OCPFFIJE_00740	gene	633	rhtB_1			
OCPFFIJE_00740	CDS	633	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
OCPFFIJE_00741	gene	489				
OCPFFIJE_00741	CDS	489				hypothetical protein
OCPFFIJE_00742	gene	471				
OCPFFIJE_00742	CDS	471				hypothetical protein
OCPFFIJE_00743	gene	1377				
OCPFFIJE_00743	CDS	1377				hypothetical protein
OCPFFIJE_00744	gene	249				
OCPFFIJE_00744	CDS	249				hypothetical protein
OCPFFIJE_00745	gene	1629				
OCPFFIJE_00745	CDS	1629				hypothetical protein
OCPFFIJE_00746	gene	1773				
OCPFFIJE_00746	CDS	1773				hypothetical protein
OCPFFIJE_00747	gene	1347				
OCPFFIJE_00747	CDS	1347			COG3039	IS5 family transposase ISPye2
OCPFFIJE_00748	gene	261				
OCPFFIJE_00748	CDS	261				hypothetical protein
OCPFFIJE_00749	gene	2148	ftsH_1			
OCPFFIJE_00749	CDS	2148	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
OCPFFIJE_00750	gene	690				
OCPFFIJE_00750	CDS	690				hypothetical protein
OCPFFIJE_00751	gene	2199				
OCPFFIJE_00751	CDS	2199				hypothetical protein
OCPFFIJE_00752	gene	987				
OCPFFIJE_00752	CDS	987				hypothetical protein
OCPFFIJE_00753	gene	1491				
OCPFFIJE_00753	CDS	1491				hypothetical protein
OCPFFIJE_00754	gene	675				
OCPFFIJE_00754	CDS	675				hypothetical protein
OCPFFIJE_00755	gene	243				
OCPFFIJE_00755	CDS	243			COG3039	IS5 family transposase ISPak1
OCPFFIJE_00756	gene	165				
OCPFFIJE_00756	CDS	165				hypothetical protein
OCPFFIJE_00757	gene	264				
OCPFFIJE_00757	CDS	264				hypothetical protein
OCPFFIJE_00758	gene	639	glaR			
OCPFFIJE_00758	CDS	639	glaR		COG1802	HTH-type transcriptional repressor GlaR
OCPFFIJE_00759	gene	561	bioY_2			
OCPFFIJE_00759	CDS	561	bioY_2		COG1268	Biotin transporter BioY
OCPFFIJE_00760	gene	981	bioB			
OCPFFIJE_00760	CDS	981	bioB	2.8.1.6	COG0502	Biotin synthase
OCPFFIJE_00761	gene	597				
OCPFFIJE_00761	CDS	597				hypothetical protein
OCPFFIJE_00762	gene	1818	thiC_1			
OCPFFIJE_00762	CDS	1818	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
OCPFFIJE_00763	gene	906	rlmF			
OCPFFIJE_00763	CDS	906	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
OCPFFIJE_00764	gene	435				
OCPFFIJE_00764	CDS	435				hypothetical protein
OCPFFIJE_00765	gene	531				
OCPFFIJE_00765	CDS	531				hypothetical protein
OCPFFIJE_00766	gene	798				
OCPFFIJE_00766	CDS	798				hypothetical protein
OCPFFIJE_00767	gene	576				
OCPFFIJE_00767	CDS	576				hypothetical protein
OCPFFIJE_00768	gene	270				
OCPFFIJE_00768	CDS	270				hypothetical protein
OCPFFIJE_00769	gene	1014	bcr_1			
OCPFFIJE_00769	CDS	1014	bcr_1			Bicyclomycin resistance protein
OCPFFIJE_00770	gene	750				
OCPFFIJE_00770	CDS	750				hypothetical protein
OCPFFIJE_00771	gene	801	cpdA_2			
OCPFFIJE_00771	CDS	801	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OCPFFIJE_00772	gene	1284	ugpB_2			
OCPFFIJE_00772	CDS	1284	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
OCPFFIJE_00773	gene	813	lacG			
OCPFFIJE_00773	CDS	813	lacG			Lactose transport system permease protein LacG
OCPFFIJE_00774	gene	903	ugpA_1			
OCPFFIJE_00774	CDS	903	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
OCPFFIJE_00775	gene	1131	sugC_1			
OCPFFIJE_00775	CDS	1131	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
OCPFFIJE_00776	gene	855	aptA			
OCPFFIJE_00776	CDS	855	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
OCPFFIJE_00777	gene	1038	aptB			
OCPFFIJE_00777	CDS	1038	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
OCPFFIJE_00778	gene	753	fabG2			
OCPFFIJE_00778	CDS	753	fabG2	1.-.-.-		putative oxidoreductase
OCPFFIJE_00779	gene	990	yiaO			
OCPFFIJE_00779	CDS	990	yiaO		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
OCPFFIJE_00780	gene	558				
OCPFFIJE_00780	CDS	558				hypothetical protein
OCPFFIJE_00781	gene	1257	dctM_1			
OCPFFIJE_00781	CDS	1257	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OCPFFIJE_00782	gene	975	perR_2			
OCPFFIJE_00782	CDS	975	perR_2			HTH-type transcriptional regulator PerR
OCPFFIJE_00783	gene	930				
OCPFFIJE_00783	CDS	930				hypothetical protein
OCPFFIJE_00784	gene	3447	pycA_1			
OCPFFIJE_00784	CDS	3447	pycA_1	6.4.1.1		Pyruvate carboxylase
OCPFFIJE_00785	gene	411				
OCPFFIJE_00785	CDS	411				hypothetical protein
OCPFFIJE_00786	gene	633	grxB			
OCPFFIJE_00786	CDS	633	grxB		COG2999	Glutaredoxin 2
OCPFFIJE_00787	gene	303				
OCPFFIJE_00787	CDS	303				hypothetical protein
OCPFFIJE_00788	gene	588				
OCPFFIJE_00788	CDS	588				hypothetical protein
OCPFFIJE_00789	gene	804	rsbQ			
OCPFFIJE_00789	CDS	804	rsbQ			Sigma factor SigB regulation protein RsbQ
OCPFFIJE_00790	gene	1677	rcsC_3			
OCPFFIJE_00790	CDS	1677	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
OCPFFIJE_00791	gene	477				
OCPFFIJE_00791	CDS	477				hypothetical protein
OCPFFIJE_00792	gene	1206				
OCPFFIJE_00792	CDS	1206				hypothetical protein
OCPFFIJE_00793	gene	423				
OCPFFIJE_00793	CDS	423				hypothetical protein
OCPFFIJE_00794	gene	954	yqjG			
OCPFFIJE_00794	CDS	954	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
OCPFFIJE_00795	gene	477				
OCPFFIJE_00795	CDS	477				hypothetical protein
OCPFFIJE_00796	gene	1509				
OCPFFIJE_00796	CDS	1509				hypothetical protein
OCPFFIJE_00797	gene	903				
OCPFFIJE_00797	CDS	903				hypothetical protein
OCPFFIJE_00798	gene	627				
OCPFFIJE_00798	CDS	627				hypothetical protein
OCPFFIJE_00799	gene	630	yfcG_1			
OCPFFIJE_00799	CDS	630	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
OCPFFIJE_00800	gene	2172				
OCPFFIJE_00800	CDS	2172				hypothetical protein
OCPFFIJE_00801	gene	77				
OCPFFIJE_00801	tRNA	77				tRNA-Arg(tct)
OCPFFIJE_00802	gene	459	ysnE			
OCPFFIJE_00802	CDS	459	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
OCPFFIJE_00803	gene	159				
OCPFFIJE_00803	CDS	159				hypothetical protein
OCPFFIJE_00804	gene	768	catD_1			
OCPFFIJE_00804	CDS	768	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
OCPFFIJE_00805	gene	1773				
OCPFFIJE_00805	CDS	1773			COG1132	putative ABC transporter ATP-binding protein
OCPFFIJE_00806	gene	1755	lcfB			
OCPFFIJE_00806	CDS	1755	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
OCPFFIJE_00807	gene	1422	tldD			
OCPFFIJE_00807	CDS	1422	tldD	3.4.-.-	COG0312	Metalloprotease TldD
OCPFFIJE_00808	gene	933	ctaB			
OCPFFIJE_00808	CDS	933	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
OCPFFIJE_00809	gene	576				
OCPFFIJE_00809	CDS	576				hypothetical protein
OCPFFIJE_00810	gene	612				
OCPFFIJE_00810	CDS	612				hypothetical protein
OCPFFIJE_00811	gene	1386	thrC			
OCPFFIJE_00811	CDS	1386	thrC	4.2.3.1	COG0498	Threonine synthase
OCPFFIJE_00812	gene	1260				
OCPFFIJE_00812	CDS	1260		3.4.24.-	COG0612	putative zinc protease
OCPFFIJE_00813	gene	585	rimJ			
OCPFFIJE_00813	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
OCPFFIJE_00814	gene	1404				
OCPFFIJE_00814	CDS	1404		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OCPFFIJE_00815	gene	1335	tig			
OCPFFIJE_00815	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
OCPFFIJE_00816	gene	85				
OCPFFIJE_00816	tRNA	85				tRNA-Leu(tag)
OCPFFIJE_00817	gene	1293	CARKD			
OCPFFIJE_00817	CDS	1293	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
OCPFFIJE_00818	gene	339	glnB_1			
OCPFFIJE_00818	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II 1
OCPFFIJE_00819	gene	1407	glnA			
OCPFFIJE_00819	CDS	1407	glnA	6.3.1.2	COG0174	Glutamine synthetase
OCPFFIJE_00820	gene	939	fabD			
OCPFFIJE_00820	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
OCPFFIJE_00821	gene	738	fabG_2			
OCPFFIJE_00821	CDS	738	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OCPFFIJE_00822	gene	234	acpP			
OCPFFIJE_00822	CDS	234	acpP		COG0236	Acyl carrier protein
OCPFFIJE_00823	gene	2520				
OCPFFIJE_00823	CDS	2520				hypothetical protein
OCPFFIJE_00824	gene	537				
OCPFFIJE_00824	CDS	537				hypothetical protein
OCPFFIJE_00825	gene	1263	fabF_1			
OCPFFIJE_00825	CDS	1263	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OCPFFIJE_00826	gene	1179	mltG			
OCPFFIJE_00826	CDS	1179	mltG	4.2.2.-		Endolytic murein transglycosylase
OCPFFIJE_00827	gene	318				
OCPFFIJE_00827	CDS	318				hypothetical protein
OCPFFIJE_00828	gene	1356				
OCPFFIJE_00828	CDS	1356				hypothetical protein
OCPFFIJE_00829	gene	1167				
OCPFFIJE_00829	CDS	1167				hypothetical protein
OCPFFIJE_00830	gene	234				
OCPFFIJE_00830	CDS	234				hypothetical protein
OCPFFIJE_00831	gene	537				
OCPFFIJE_00831	CDS	537				hypothetical protein
OCPFFIJE_00832	gene	1191				
OCPFFIJE_00832	CDS	1191				hypothetical protein
OCPFFIJE_00833	gene	573				
OCPFFIJE_00833	CDS	573				hypothetical protein
OCPFFIJE_00834	gene	297				
OCPFFIJE_00834	CDS	297				hypothetical protein
OCPFFIJE_00835	gene	402				
OCPFFIJE_00835	CDS	402				hypothetical protein
OCPFFIJE_00836	gene	417				
OCPFFIJE_00836	CDS	417				hypothetical protein
OCPFFIJE_00837	gene	303				
OCPFFIJE_00837	CDS	303				hypothetical protein
OCPFFIJE_00838	gene	201				
OCPFFIJE_00838	CDS	201				hypothetical protein
OCPFFIJE_00839	gene	645				
OCPFFIJE_00839	CDS	645				hypothetical protein
OCPFFIJE_00840	gene	633				
OCPFFIJE_00840	CDS	633				hypothetical protein
OCPFFIJE_00841	gene	873				
OCPFFIJE_00841	CDS	873				hypothetical protein
OCPFFIJE_00842	gene	423				
OCPFFIJE_00842	CDS	423				hypothetical protein
OCPFFIJE_00843	gene	3807				
OCPFFIJE_00843	CDS	3807				hypothetical protein
OCPFFIJE_00844	gene	1044	fliG			
OCPFFIJE_00844	CDS	1044	fliG		COG1536	Flagellar motor switch protein FliG
OCPFFIJE_00845	gene	1302	purB			
OCPFFIJE_00845	CDS	1302	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
OCPFFIJE_00846	gene	384	rpsF			
OCPFFIJE_00846	CDS	384	rpsF		COG0360	30S ribosomal protein S6
OCPFFIJE_00847	gene	228	rpsR			
OCPFFIJE_00847	CDS	228	rpsR		COG0238	30S ribosomal protein S18
OCPFFIJE_00848	gene	582	rplI			
OCPFFIJE_00848	CDS	582	rplI		COG0359	50S ribosomal protein L9
OCPFFIJE_00849	gene	1008				
OCPFFIJE_00849	CDS	1008				hypothetical protein
OCPFFIJE_00850	gene	336	emrE			
OCPFFIJE_00850	CDS	336	emrE		COG2076	Multidrug transporter EmrE
OCPFFIJE_00851	gene	996	nrdF2			
OCPFFIJE_00851	CDS	996	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
OCPFFIJE_00852	gene	2148	nrdE2			
OCPFFIJE_00852	CDS	2148	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
OCPFFIJE_00853	gene	402	nrdI			
OCPFFIJE_00853	CDS	402	nrdI		COG1780	Protein NrdI
OCPFFIJE_00854	gene	225	nrdH			
OCPFFIJE_00854	CDS	225	nrdH		COG0695	Glutaredoxin-like protein NrdH
OCPFFIJE_00855	gene	930	czcD			
OCPFFIJE_00855	CDS	930	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
OCPFFIJE_00856	gene	306	ziaR			
OCPFFIJE_00856	CDS	306	ziaR			Transcriptional repressor SmtB 
OCPFFIJE_00857	gene	423	ndk			
OCPFFIJE_00857	CDS	423	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OCPFFIJE_00858	gene	750	catE			
OCPFFIJE_00858	CDS	750	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
OCPFFIJE_00859	gene	1107				
OCPFFIJE_00859	CDS	1107				hypothetical protein
OCPFFIJE_00860	gene	951	pntA			
OCPFFIJE_00860	CDS	951	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
OCPFFIJE_00861	gene	1425	pntB			
OCPFFIJE_00861	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
OCPFFIJE_00862	gene	2019	nadE			
OCPFFIJE_00862	CDS	2019	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OCPFFIJE_00863	gene	372				
OCPFFIJE_00863	CDS	372				hypothetical protein
OCPFFIJE_00864	gene	76				
OCPFFIJE_00864	tRNA	76				tRNA-Met(cat)
OCPFFIJE_00865	gene	1044	purM			
OCPFFIJE_00865	CDS	1044	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
OCPFFIJE_00866	gene	525	purN			
OCPFFIJE_00866	CDS	525	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OCPFFIJE_00867	gene	1161	rnd_1			
OCPFFIJE_00867	CDS	1161	rnd_1	3.1.13.5	COG0349	Ribonuclease D
OCPFFIJE_00868	gene	441				
OCPFFIJE_00868	CDS	441				hypothetical protein
OCPFFIJE_00869	gene	408	sufE			
OCPFFIJE_00869	CDS	408	sufE		COG2166	Cysteine desulfuration protein SufE
OCPFFIJE_00870	gene	336				
OCPFFIJE_00870	CDS	336				hypothetical protein
OCPFFIJE_00871	gene	1773				
OCPFFIJE_00871	CDS	1773				hypothetical protein
OCPFFIJE_00872	gene	1857	cobT			
OCPFFIJE_00872	CDS	1857	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
OCPFFIJE_00873	gene	975	cobS			
OCPFFIJE_00873	CDS	975	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
OCPFFIJE_00874	gene	756	bacC			
OCPFFIJE_00874	CDS	756	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OCPFFIJE_00875	gene	615				
OCPFFIJE_00875	CDS	615				hypothetical protein
OCPFFIJE_00876	gene	255	bolA			
OCPFFIJE_00876	CDS	255	bolA		COG0271	DNA-binding transcriptional regulator BolA
OCPFFIJE_00877	gene	2487	pepN			
OCPFFIJE_00877	CDS	2487	pepN	3.4.11.2	COG0308	Aminopeptidase N
OCPFFIJE_00878	gene	885				
OCPFFIJE_00878	CDS	885				hypothetical protein
OCPFFIJE_00879	gene	609				
OCPFFIJE_00879	CDS	609				hypothetical protein
OCPFFIJE_00880	gene	1512	gatB			
