locus_tag	ftype	length_bp	gene	EC_number	COG	product
FDFPEOFN_00547	CDS	1095	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
FDFPEOFN_00548	gene	1101				
FDFPEOFN_00548	CDS	1101				hypothetical protein
FDFPEOFN_00549	gene	906				
FDFPEOFN_00549	CDS	906				hypothetical protein
FDFPEOFN_00550	gene	1419				
FDFPEOFN_00550	CDS	1419				hypothetical protein
FDFPEOFN_00551	gene	471				
FDFPEOFN_00551	CDS	471				hypothetical protein
FDFPEOFN_00552	gene	1668	nadE			
FDFPEOFN_00552	CDS	1668	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
FDFPEOFN_00553	gene	1026				
FDFPEOFN_00553	CDS	1026				hypothetical protein
FDFPEOFN_00554	gene	1176	dacC			
FDFPEOFN_00554	CDS	1176	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
FDFPEOFN_00555	gene	627	tmk			
FDFPEOFN_00555	CDS	627	tmk	2.7.4.9	COG0125	Thymidylate kinase
FDFPEOFN_00556	gene	1104				
FDFPEOFN_00556	CDS	1104				hypothetical protein
FDFPEOFN_00557	gene	789	ycfH			
FDFPEOFN_00557	CDS	789	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
FDFPEOFN_00558	gene	798				
FDFPEOFN_00558	CDS	798				hypothetical protein
FDFPEOFN_00559	gene	930				
FDFPEOFN_00559	CDS	930				hypothetical protein
FDFPEOFN_00560	gene	1947	thrS			
FDFPEOFN_00560	CDS	1947	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
FDFPEOFN_00561	gene	1296				
FDFPEOFN_00561	CDS	1296				hypothetical protein
FDFPEOFN_00562	gene	738	menH			
FDFPEOFN_00562	CDS	738	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FDFPEOFN_00563	gene	1035				
FDFPEOFN_00563	CDS	1035				hypothetical protein
FDFPEOFN_00564	gene	1626				
FDFPEOFN_00564	CDS	1626		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FDFPEOFN_00565	gene	177				
FDFPEOFN_00565	CDS	177				hypothetical protein
FDFPEOFN_00566	gene	666				
FDFPEOFN_00566	CDS	666				hypothetical protein
FDFPEOFN_00567	gene	2196	fadJ			
FDFPEOFN_00567	CDS	2196	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FDFPEOFN_00568	gene	1212	fadA_2			
FDFPEOFN_00568	CDS	1212	fadA_2	2.3.1.-	COG0183	Putative acyltransferase
FDFPEOFN_00569	gene	213				
FDFPEOFN_00569	CDS	213				hypothetical protein
FDFPEOFN_00570	gene	1773	dmdC_1			
FDFPEOFN_00570	CDS	1773	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
FDFPEOFN_00571	gene	399				
FDFPEOFN_00571	CDS	399				hypothetical protein
FDFPEOFN_00572	gene	411				
FDFPEOFN_00572	CDS	411				hypothetical protein
FDFPEOFN_00573	gene	498				
FDFPEOFN_00573	CDS	498				hypothetical protein
FDFPEOFN_00574	gene	1314	dinF			
FDFPEOFN_00574	CDS	1314	dinF		COG0534	DNA damage-inducible protein F
FDFPEOFN_00575	gene	1059	pyrD			
FDFPEOFN_00575	CDS	1059	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
FDFPEOFN_00576	gene	339				
FDFPEOFN_00576	CDS	339				hypothetical protein
FDFPEOFN_00577	gene	510	decR_1			
FDFPEOFN_00577	CDS	510	decR_1		COG1522	DNA-binding transcriptional activator DecR
FDFPEOFN_00578	gene	459	decR_2			
FDFPEOFN_00578	CDS	459	decR_2		COG1522	DNA-binding transcriptional activator DecR
FDFPEOFN_00579	gene	1023	ilvC			
FDFPEOFN_00579	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
FDFPEOFN_00580	gene	1284				
FDFPEOFN_00580	CDS	1284				hypothetical protein
FDFPEOFN_00581	gene	1818				
FDFPEOFN_00581	CDS	1818				hypothetical protein
FDFPEOFN_00582	gene	345				
FDFPEOFN_00582	CDS	345				hypothetical protein
FDFPEOFN_00583	gene	336				
FDFPEOFN_00583	CDS	336				hypothetical protein
FDFPEOFN_00584	gene	246				
FDFPEOFN_00584	CDS	246				hypothetical protein
FDFPEOFN_00585	gene	525				
FDFPEOFN_00585	CDS	525				hypothetical protein
FDFPEOFN_00586	gene	1113	aroB			
FDFPEOFN_00586	CDS	1113	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
FDFPEOFN_00587	gene	588	aroK			
FDFPEOFN_00587	CDS	588	aroK	2.7.1.71		Shikimate kinase
FDFPEOFN_00588	gene	135				
FDFPEOFN_00588	CDS	135				hypothetical protein
FDFPEOFN_00589	gene	1539				
FDFPEOFN_00589	CDS	1539				hypothetical protein
FDFPEOFN_00590	gene	930	xerD			
FDFPEOFN_00590	CDS	930	xerD			Tyrosine recombinase XerD
FDFPEOFN_00591	gene	1155	lpxB			
FDFPEOFN_00591	CDS	1155	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
FDFPEOFN_00592	gene	816	lpxI			
FDFPEOFN_00592	CDS	816	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
FDFPEOFN_00593	gene	801	lpxA			
FDFPEOFN_00593	CDS	801	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
FDFPEOFN_00594	gene	480	fabZ			
FDFPEOFN_00594	CDS	480	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
FDFPEOFN_00595	gene	582				
FDFPEOFN_00595	CDS	582				hypothetical protein
FDFPEOFN_00596	gene	2352	bamA_1			
FDFPEOFN_00596	CDS	2352	bamA_1		COG4775	Outer membrane protein assembly factor BamA
FDFPEOFN_00597	gene	156				
FDFPEOFN_00597	CDS	156				hypothetical protein
FDFPEOFN_00598	gene	1335				
FDFPEOFN_00598	CDS	1335		3.4.24.-	COG0750	Putative zinc metalloprotease
FDFPEOFN_00599	gene	1164	dxr			
FDFPEOFN_00599	CDS	1164	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
FDFPEOFN_00600	gene	780				
FDFPEOFN_00600	CDS	780				hypothetical protein
FDFPEOFN_00601	gene	747	ispU			
FDFPEOFN_00601	CDS	747	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
FDFPEOFN_00602	gene	564	frr			
FDFPEOFN_00602	CDS	564	frr		COG0233	Ribosome-recycling factor
FDFPEOFN_00603	gene	744	pyrH			
FDFPEOFN_00603	CDS	744	pyrH	2.7.4.22	COG0528	Uridylate kinase
FDFPEOFN_00604	gene	897	miaA			
FDFPEOFN_00604	CDS	897	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FDFPEOFN_00605	gene	819	rhaR			
FDFPEOFN_00605	CDS	819	rhaR			HTH-type transcriptional activator RhaR
FDFPEOFN_00606	gene	150				
FDFPEOFN_00606	CDS	150				hypothetical protein
FDFPEOFN_00607	gene	438				
FDFPEOFN_00607	CDS	438				hypothetical protein
FDFPEOFN_00608	gene	1449	cry2			
FDFPEOFN_00608	CDS	1449	cry2		COG0415	Cryptochrome-like protein cry2
FDFPEOFN_00609	gene	561				
FDFPEOFN_00609	CDS	561				hypothetical protein
FDFPEOFN_00610	gene	2559	pepN			
FDFPEOFN_00610	CDS	2559	pepN	3.4.11.2	COG0308	Aminopeptidase N
FDFPEOFN_00611	gene	2709	sasA_3			
FDFPEOFN_00611	CDS	2709	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
FDFPEOFN_00612	gene	279				
FDFPEOFN_00612	CDS	279				hypothetical protein
FDFPEOFN_00613	gene	372	phoP_1			
FDFPEOFN_00613	CDS	372	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
FDFPEOFN_00614	gene	1317	ramB			
FDFPEOFN_00614	CDS	1317	ramB		COG1396	HTH-type transcriptional regulator RamB
FDFPEOFN_00615	gene	492	accB			
FDFPEOFN_00615	CDS	492	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
FDFPEOFN_00616	gene	1350	accC			
FDFPEOFN_00616	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
FDFPEOFN_00617	gene	1470				
FDFPEOFN_00617	CDS	1470				hypothetical protein
FDFPEOFN_00618	gene	618	nadD			
FDFPEOFN_00618	CDS	618	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
FDFPEOFN_00619	gene	77				
FDFPEOFN_00619	tRNA	77				tRNA-His(gtg)
FDFPEOFN_00620	gene	210				
FDFPEOFN_00620	CDS	210				hypothetical protein
FDFPEOFN_00621	gene	351				
FDFPEOFN_00621	CDS	351				hypothetical protein
FDFPEOFN_00622	gene	1659	recN			
FDFPEOFN_00622	CDS	1659	recN		COG0497	DNA repair protein RecN
FDFPEOFN_00623	gene	843	bamD			
FDFPEOFN_00623	CDS	843	bamD		COG4105	Outer membrane protein assembly factor BamD
FDFPEOFN_00624	gene	849	lpxC			
FDFPEOFN_00624	CDS	849	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
FDFPEOFN_00625	gene	1746	ftsZ			
FDFPEOFN_00625	CDS	1746	ftsZ			Cell division protein FtsZ
FDFPEOFN_00626	gene	1335	ftsA			
FDFPEOFN_00626	CDS	1335	ftsA		COG0849	Cell division protein FtsA
FDFPEOFN_00627	gene	1218	ftsQ			
FDFPEOFN_00627	CDS	1218	ftsQ			Cell division protein FtsQ
FDFPEOFN_00628	gene	915	ddlB			
FDFPEOFN_00628	CDS	915	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
FDFPEOFN_00629	gene	969	murB			
FDFPEOFN_00629	CDS	969	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
FDFPEOFN_00630	gene	561				
FDFPEOFN_00630	CDS	561				hypothetical protein
FDFPEOFN_00631	gene	528	caiE			
FDFPEOFN_00631	CDS	528	caiE			Carnitine operon protein CaiE
FDFPEOFN_00632	gene	879	garR			
FDFPEOFN_00632	CDS	879	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FDFPEOFN_00633	gene	2457	quiP			
FDFPEOFN_00633	CDS	2457	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
FDFPEOFN_00634	gene	1077				
FDFPEOFN_00634	CDS	1077				hypothetical protein
FDFPEOFN_00635	gene	855				
FDFPEOFN_00635	CDS	855				hypothetical protein
FDFPEOFN_00636	gene	918	metAA			
FDFPEOFN_00636	CDS	918	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
FDFPEOFN_00637	gene	942				
FDFPEOFN_00637	CDS	942			COG0596	putative protein
FDFPEOFN_00638	gene	420				
FDFPEOFN_00638	CDS	420				hypothetical protein
FDFPEOFN_00639	gene	1002	gap1			
FDFPEOFN_00639	CDS	1002	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
FDFPEOFN_00640	gene	1680	rpsA			
FDFPEOFN_00640	CDS	1680	rpsA		COG0539	30S ribosomal protein S1
FDFPEOFN_00641	gene	810	xthA_1			
FDFPEOFN_00641	CDS	810	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
FDFPEOFN_00642	gene	1980	ecm			
FDFPEOFN_00642	CDS	1980	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
FDFPEOFN_00643	gene	603				
FDFPEOFN_00643	CDS	603				hypothetical protein
FDFPEOFN_00644	gene	1434				
FDFPEOFN_00644	CDS	1434		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FDFPEOFN_00645	gene	1101				
FDFPEOFN_00645	CDS	1101				hypothetical protein
FDFPEOFN_00646	gene	1290	lutA			
FDFPEOFN_00646	CDS	1290	lutA			Lactate utilization protein A
FDFPEOFN_00647	gene	834				
FDFPEOFN_00647	CDS	834				hypothetical protein
FDFPEOFN_00648	gene	468	ibpA_2			
FDFPEOFN_00648	CDS	468	ibpA_2		COG0071	Small heat shock protein IbpA
FDFPEOFN_00649	gene	345	yabJ			
FDFPEOFN_00649	CDS	345	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FDFPEOFN_00650	gene	855	esiB			
FDFPEOFN_00650	CDS	855	esiB			Secretory immunoglobulin A-binding protein EsiB
FDFPEOFN_00651	gene	624				
FDFPEOFN_00651	CDS	624				hypothetical protein
FDFPEOFN_00652	gene	411	ybgC			
FDFPEOFN_00652	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
FDFPEOFN_00653	gene	699	tolQ_1			
FDFPEOFN_00653	CDS	699	tolQ_1		COG0811	Tol-Pal system protein TolQ
FDFPEOFN_00654	gene	471	tolR			
FDFPEOFN_00654	CDS	471	tolR			Tol-Pal system protein TolR
FDFPEOFN_00655	gene	1113				
FDFPEOFN_00655	CDS	1113				hypothetical protein
FDFPEOFN_00656	gene	1308	tolB			
FDFPEOFN_00656	CDS	1308	tolB		COG0823	Tol-Pal system protein TolB
FDFPEOFN_00657	gene	525	pal_2			
FDFPEOFN_00657	CDS	525	pal_2			Peptidoglycan-associated lipoprotein
FDFPEOFN_00658	gene	804	cpoB			
FDFPEOFN_00658	CDS	804	cpoB			Cell division coordinator CpoB
FDFPEOFN_00659	gene	1239	tilS			
FDFPEOFN_00659	CDS	1239	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
FDFPEOFN_00660	gene	1920	ftsH			
FDFPEOFN_00660	CDS	1920	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
FDFPEOFN_00661	gene	621				
FDFPEOFN_00661	CDS	621				hypothetical protein
FDFPEOFN_00662	gene	438				
FDFPEOFN_00662	CDS	438				hypothetical protein
FDFPEOFN_00663	gene	1086	recF			
FDFPEOFN_00663	CDS	1086	recF		COG1195	DNA replication and repair protein RecF
FDFPEOFN_00664	gene	1119	dnaN			
FDFPEOFN_00664	CDS	1119	dnaN			Beta sliding clamp
FDFPEOFN_00665	gene	1338	dnaA			
FDFPEOFN_00665	CDS	1338	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FDFPEOFN_00666	gene	273	rpsT			
FDFPEOFN_00666	CDS	273	rpsT		COG0268	30S ribosomal protein S20
FDFPEOFN_00667	gene	777	echA8_1			
FDFPEOFN_00667	CDS	777	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FDFPEOFN_00668	gene	864	mutM			
FDFPEOFN_00668	CDS	864	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
FDFPEOFN_00669	gene	753	ubiE			
FDFPEOFN_00669	CDS	753	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
FDFPEOFN_00670	gene	1530	ubiB_1			
FDFPEOFN_00670	CDS	1530	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
FDFPEOFN_00671	gene	807				
FDFPEOFN_00671	CDS	807				hypothetical protein
FDFPEOFN_00672	gene	378				
FDFPEOFN_00672	CDS	378				hypothetical protein
FDFPEOFN_00673	gene	387				
FDFPEOFN_00673	CDS	387				hypothetical protein
FDFPEOFN_00674	gene	621	tolQ_2			
FDFPEOFN_00674	CDS	621	tolQ_2			Tol-Pal system protein TolQ
FDFPEOFN_00675	gene	678				
FDFPEOFN_00675	CDS	678				hypothetical protein
FDFPEOFN_00676	gene	756	fecE			
FDFPEOFN_00676	CDS	756	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
FDFPEOFN_00677	gene	987	hmuU			
FDFPEOFN_00677	CDS	987	hmuU		COG0609	Hemin transport system permease protein HmuU
FDFPEOFN_00678	gene	822	btuF			
FDFPEOFN_00678	CDS	822	btuF			Vitamin B12-binding protein
FDFPEOFN_00679	gene	1866	btuB			
FDFPEOFN_00679	CDS	1866	btuB		COG4206	Vitamin B12 transporter BtuB
FDFPEOFN_00680	gene	669				
FDFPEOFN_00680	CDS	669				hypothetical protein
FDFPEOFN_00681	gene	2202				
FDFPEOFN_00681	CDS	2202				hypothetical protein
FDFPEOFN_00682	gene	225				
FDFPEOFN_00682	CDS	225				hypothetical protein
FDFPEOFN_00683	gene	1293	purA			
FDFPEOFN_00683	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
FDFPEOFN_00684	gene	363				
FDFPEOFN_00684	CDS	363				hypothetical protein
FDFPEOFN_00685	gene	1644	pyrG			
FDFPEOFN_00685	CDS	1644	pyrG	6.3.4.2	COG0504	CTP synthase
FDFPEOFN_00686	gene	465				
FDFPEOFN_00686	CDS	465				hypothetical protein
FDFPEOFN_00687	gene	750	ugpQ			
FDFPEOFN_00687	CDS	750	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
FDFPEOFN_00688	gene	618				
FDFPEOFN_00688	CDS	618				hypothetical protein
FDFPEOFN_00689	gene	930				
FDFPEOFN_00689	CDS	930				hypothetical protein
FDFPEOFN_00690	gene	831	fghA			
FDFPEOFN_00690	CDS	831	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
FDFPEOFN_00691	gene	921				
FDFPEOFN_00691	CDS	921		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
FDFPEOFN_00692	gene	312	hvrA			
FDFPEOFN_00692	CDS	312	hvrA			Trans-acting regulatory protein HvrA
FDFPEOFN_00693	gene	855				
FDFPEOFN_00693	CDS	855				hypothetical protein
FDFPEOFN_00694	gene	885	map			
FDFPEOFN_00694	CDS	885	map	3.4.11.18	COG0024	Methionine aminopeptidase
FDFPEOFN_00695	gene	2877	rcsC_1			
FDFPEOFN_00695	CDS	2877	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
FDFPEOFN_00696	gene	636	degU_1			
FDFPEOFN_00696	CDS	636	degU_1		COG2197	Transcriptional regulatory protein DegU
FDFPEOFN_00697	gene	1020				
FDFPEOFN_00697	CDS	1020				hypothetical protein
FDFPEOFN_00698	gene	747				
FDFPEOFN_00698	CDS	747				hypothetical protein
FDFPEOFN_00699	gene	2535				
FDFPEOFN_00699	CDS	2535				hypothetical protein
FDFPEOFN_00700	gene	1272	lysA			
FDFPEOFN_00700	CDS	1272	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
FDFPEOFN_00701	gene	315				
FDFPEOFN_00701	CDS	315				hypothetical protein
FDFPEOFN_00702	gene	138				
FDFPEOFN_00702	CDS	138				hypothetical protein
FDFPEOFN_00703	gene	1392	argH			
FDFPEOFN_00703	CDS	1392	argH	4.3.2.1	COG0165	Argininosuccinate lyase
FDFPEOFN_00704	gene	825	pdeR			
FDFPEOFN_00704	CDS	825	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
FDFPEOFN_00705	gene	426	uspF			
FDFPEOFN_00705	CDS	426	uspF		COG0589	Universal stress protein F
FDFPEOFN_00706	gene	960				
FDFPEOFN_00706	CDS	960				hypothetical protein
FDFPEOFN_00707	gene	1107	leuB			
FDFPEOFN_00707	CDS	1107	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
FDFPEOFN_00708	gene	2208	icd			
FDFPEOFN_00708	CDS	2208	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
FDFPEOFN_00709	gene	768	ribX_1			
FDFPEOFN_00709	CDS	768	ribX_1			Riboflavin transport system permease protein RibX
FDFPEOFN_00710	gene	792	cmpD			
FDFPEOFN_00710	CDS	792	cmpD	3.6.3.-	COG1116	Bicarbonate transport ATP-binding protein CmpD
FDFPEOFN_00711	gene	1005	ribY			
FDFPEOFN_00711	CDS	1005	ribY		COG0715	Riboflavin-binding protein RibY
FDFPEOFN_00712	gene	1638	betA			
FDFPEOFN_00712	CDS	1638	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
FDFPEOFN_00713	gene	1446	betB_1			
FDFPEOFN_00713	CDS	1446	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
FDFPEOFN_00714	gene	585	betI			
FDFPEOFN_00714	CDS	585	betI		COG1309	HTH-type transcriptional regulator BetI
FDFPEOFN_00715	gene	924				
FDFPEOFN_00715	CDS	924				hypothetical protein
FDFPEOFN_00716	gene	852	opuAB			
FDFPEOFN_00716	CDS	852	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
FDFPEOFN_00717	gene	1053	btuD_2			
FDFPEOFN_00717	CDS	1053	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FDFPEOFN_00718	gene	2289				
FDFPEOFN_00718	CDS	2289				hypothetical protein
FDFPEOFN_00719	gene	1947	acsA_1			
FDFPEOFN_00719	CDS	1947	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FDFPEOFN_00720	gene	669	adk_2			
FDFPEOFN_00720	CDS	669	adk_2	2.7.4.3	COG0563	Adenylate kinase
FDFPEOFN_00721	gene	255				
FDFPEOFN_00721	CDS	255				hypothetical protein
FDFPEOFN_00722	gene	1767	actP_1			
FDFPEOFN_00722	CDS	1767	actP_1		COG4147	Cation/acetate symporter ActP
FDFPEOFN_00723	gene	1830	IMPDH			
FDFPEOFN_00723	CDS	1830	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FDFPEOFN_00724	gene	552				
FDFPEOFN_00724	CDS	552				hypothetical protein
FDFPEOFN_00725	gene	420	walR			
FDFPEOFN_00725	CDS	420	walR		COG0745	Transcriptional regulatory protein WalR
FDFPEOFN_00726	gene	2097	polC			
FDFPEOFN_00726	CDS	2097	polC	2.7.7.7		DNA polymerase III PolC-type
FDFPEOFN_00727	gene	927	etfA			
FDFPEOFN_00727	CDS	927	etfA		COG2025	Electron transfer flavoprotein subunit alpha
FDFPEOFN_00728	gene	762	etfB			
FDFPEOFN_00728	CDS	762	etfB			Electron transfer flavoprotein subunit beta
FDFPEOFN_00729	gene	789	echA8_2			
FDFPEOFN_00729	CDS	789	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FDFPEOFN_00730	gene	417				
FDFPEOFN_00730	CDS	417				hypothetical protein
FDFPEOFN_00731	gene	480	catE			
FDFPEOFN_00731	CDS	480	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
FDFPEOFN_00732	gene	924	slcC			
FDFPEOFN_00732	CDS	924	slcC	1.1.1.310	COG0111	(S)-sulfolactate dehydrogenase
FDFPEOFN_00733	gene	453				
FDFPEOFN_00733	CDS	453				hypothetical protein
FDFPEOFN_00734	gene	1500				
FDFPEOFN_00734	CDS	1500				hypothetical protein
FDFPEOFN_00735	gene	951				
FDFPEOFN_00735	CDS	951				hypothetical protein
FDFPEOFN_00736	gene	2421	cshB			
FDFPEOFN_00736	CDS	2421	cshB	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshB
FDFPEOFN_00737	gene	690				
FDFPEOFN_00737	CDS	690				hypothetical protein
FDFPEOFN_00738	gene	1566	lig			
FDFPEOFN_00738	CDS	1566	lig	6.5.1.1		DNA ligase
FDFPEOFN_00739	gene	1002				
FDFPEOFN_00739	CDS	1002				hypothetical protein
FDFPEOFN_00740	gene	3642				
FDFPEOFN_00740	CDS	3642				hypothetical protein
FDFPEOFN_00741	gene	306				
FDFPEOFN_00741	CDS	306				hypothetical protein
FDFPEOFN_00742	gene	2733	gyrA			
FDFPEOFN_00742	CDS	2733	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
FDFPEOFN_00743	gene	432	yqjF_1			
FDFPEOFN_00743	CDS	432	yqjF_1		COG2259	Inner membrane protein YqjF
FDFPEOFN_00744	gene	318				
FDFPEOFN_00744	CDS	318				hypothetical protein
FDFPEOFN_00745	gene	669	mcbR			
FDFPEOFN_00745	CDS	669	mcbR		COG1802	HTH-type transcriptional regulator McbR
FDFPEOFN_00746	gene	525				
FDFPEOFN_00746	CDS	525				hypothetical protein
FDFPEOFN_00747	gene	1170	lldD_2			
FDFPEOFN_00747	CDS	1170	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
FDFPEOFN_00748	gene	621	rplY			
FDFPEOFN_00748	CDS	621	rplY		COG1825	50S ribosomal protein L25
FDFPEOFN_00749	gene	321	isdG			
FDFPEOFN_00749	CDS	321	isdG	1.14.14.18		Heme oxygenase (staphylobilin-producing)
FDFPEOFN_00750	gene	690	pth			
FDFPEOFN_00750	CDS	690	pth	3.1.1.29		Peptidyl-tRNA hydrolase
FDFPEOFN_00751	gene	1053				
FDFPEOFN_00751	CDS	1053				hypothetical protein
FDFPEOFN_00752	gene	384				
FDFPEOFN_00752	CDS	384				hypothetical protein
FDFPEOFN_00753	gene	510				
FDFPEOFN_00753	CDS	510				hypothetical protein
FDFPEOFN_00754	gene	348				
FDFPEOFN_00754	CDS	348				hypothetical protein
FDFPEOFN_00755	gene	1227	trpB			
FDFPEOFN_00755	CDS	1227	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
FDFPEOFN_00756	gene	582				
FDFPEOFN_00756	CDS	582				hypothetical protein
FDFPEOFN_00757	gene	1155	xlnD			
FDFPEOFN_00757	CDS	1155	xlnD	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
FDFPEOFN_00758	gene	486	dksA_1			
FDFPEOFN_00758	CDS	486	dksA_1			RNA polymerase-binding transcription factor DksA
FDFPEOFN_00759	gene	843				
FDFPEOFN_00759	CDS	843				hypothetical protein
FDFPEOFN_00760	gene	435				
FDFPEOFN_00760	CDS	435				hypothetical protein
FDFPEOFN_00761	gene	1341				
FDFPEOFN_00761	CDS	1341				hypothetical protein
FDFPEOFN_00762	gene	165				
FDFPEOFN_00762	CDS	165				hypothetical protein
FDFPEOFN_00763	gene	1182				
FDFPEOFN_00763	CDS	1182				hypothetical protein
FDFPEOFN_00764	gene	381				
FDFPEOFN_00764	CDS	381				hypothetical protein
FDFPEOFN_00765	gene	618				
FDFPEOFN_00765	CDS	618				hypothetical protein
FDFPEOFN_00766	gene	507				
FDFPEOFN_00766	CDS	507				hypothetical protein
FDFPEOFN_00767	gene	432				
FDFPEOFN_00767	CDS	432				hypothetical protein
FDFPEOFN_00768	gene	1191	pgk			
FDFPEOFN_00768	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
FDFPEOFN_00769	gene	216				
FDFPEOFN_00769	CDS	216				hypothetical protein
FDFPEOFN_00770	gene	297				
FDFPEOFN_00770	CDS	297				hypothetical protein
FDFPEOFN_00771	gene	1443				
FDFPEOFN_00771	CDS	1443				hypothetical protein
FDFPEOFN_00772	gene	786	surE			
FDFPEOFN_00772	CDS	786	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
FDFPEOFN_00773	gene	657	pcm_1			
FDFPEOFN_00773	CDS	657	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
FDFPEOFN_00774	gene	1140				
FDFPEOFN_00774	CDS	1140				hypothetical protein
FDFPEOFN_00775	gene	486	slyA			
FDFPEOFN_00775	CDS	486	slyA			Transcriptional regulator SlyA
FDFPEOFN_00776	gene	543	ectA			
FDFPEOFN_00776	CDS	543	ectA	2.3.1.178		L-2,4-diaminobutyric acid acetyltransferase
FDFPEOFN_00777	gene	1281	ectB			
FDFPEOFN_00777	CDS	1281	ectB	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate transaminase
FDFPEOFN_00778	gene	387	ectC			
