locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCIILLLM_00709	gene	1056	iolE_1			
OCIILLLM_00709	CDS	1056	iolE_1	4.2.1.44		Inosose dehydratase
OCIILLLM_00710	gene	585	dhaK_1			
OCIILLLM_00710	CDS	585	dhaK_1	2.7.1.29		Dihydroxyacetone kinase
OCIILLLM_00711	gene	1071	dhaK_2			
OCIILLLM_00711	CDS	1071	dhaK_2	2.7.1.29		Dihydroxyacetone kinase
OCIILLLM_00712	gene	1011	malK_2			
OCIILLLM_00712	CDS	1011	malK_2	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OCIILLLM_00713	gene	1098	sugC			
OCIILLLM_00713	CDS	1098	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
OCIILLLM_00714	gene	201				
OCIILLLM_00714	CDS	201				hypothetical protein
OCIILLLM_00715	gene	942				
OCIILLLM_00715	CDS	942				hypothetical protein
OCIILLLM_00716	gene	945	melD_1			
OCIILLLM_00716	CDS	945	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
OCIILLLM_00717	gene	1317				
OCIILLLM_00717	CDS	1317				hypothetical protein
OCIILLLM_00718	gene	1038				
OCIILLLM_00718	CDS	1038				hypothetical protein
OCIILLLM_00719	gene	915	oxyR_1			
OCIILLLM_00719	CDS	915	oxyR_1			Hydrogen peroxide-inducible genes activator
OCIILLLM_00720	gene	1023				
OCIILLLM_00720	CDS	1023				hypothetical protein
OCIILLLM_00721	gene	1155	ydcS			
OCIILLLM_00721	CDS	1155	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
OCIILLLM_00722	gene	1020	potA_2			
OCIILLLM_00722	CDS	1020	potA_2	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
OCIILLLM_00723	gene	936	ydcU			
OCIILLLM_00723	CDS	936	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
OCIILLLM_00724	gene	810	ydcV_1			
OCIILLLM_00724	CDS	810	ydcV_1			Inner membrane ABC transporter permease protein YdcV
OCIILLLM_00725	gene	1086	prr_1			
OCIILLLM_00725	CDS	1086	prr_1	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
OCIILLLM_00726	gene	372	prr_2			
OCIILLLM_00726	CDS	372	prr_2	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
OCIILLLM_00727	gene	894	oxyR_2			
OCIILLLM_00727	CDS	894	oxyR_2			Hydrogen peroxide-inducible genes activator
OCIILLLM_00728	gene	2172	katG			
OCIILLLM_00728	CDS	2172	katG	1.11.1.21	COG0376	Catalase-peroxidase
OCIILLLM_00729	gene	408				
OCIILLLM_00729	CDS	408				hypothetical protein
OCIILLLM_00730	gene	1749	recJ			
OCIILLLM_00730	CDS	1749	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OCIILLLM_00731	gene	75				
OCIILLLM_00731	tRNA	75				tRNA-Glu(ttc)
OCIILLLM_00732	gene	519				
OCIILLLM_00732	CDS	519				hypothetical protein
OCIILLLM_00733	gene	372				
OCIILLLM_00733	CDS	372				hypothetical protein
OCIILLLM_00734	gene	276				
OCIILLLM_00734	CDS	276				hypothetical protein
OCIILLLM_00735	gene	2499	ygcB			
OCIILLLM_00735	CDS	2499	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
OCIILLLM_00736	gene	1458				
OCIILLLM_00736	CDS	1458				hypothetical protein
OCIILLLM_00737	gene	528				
OCIILLLM_00737	CDS	528				hypothetical protein
OCIILLLM_00738	gene	1101				
OCIILLLM_00738	CDS	1101				hypothetical protein
OCIILLLM_00739	gene	666				
OCIILLLM_00739	CDS	666				hypothetical protein
OCIILLLM_00740	gene	729				
OCIILLLM_00740	CDS	729				hypothetical protein
OCIILLLM_00741	gene	951	ygbT			
OCIILLLM_00741	CDS	951	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
OCIILLLM_00742	gene	288	ygbF			
OCIILLLM_00742	CDS	288	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	821				
OCIILLLM_00743	gene	762	yqjH			
OCIILLLM_00743	CDS	762	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
OCIILLLM_00744	gene	1596	gsiB			
OCIILLLM_00744	CDS	1596	gsiB		COG0747	Glutathione-binding protein GsiB
OCIILLLM_00745	gene	984	gsiC_1			
OCIILLLM_00745	CDS	984	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
OCIILLLM_00746	gene	819	ddpC_1			
OCIILLLM_00746	CDS	819	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
OCIILLLM_00747	gene	783	oppD_2			
OCIILLLM_00747	CDS	783	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
OCIILLLM_00748	gene	780	gsiA_1			
OCIILLLM_00748	CDS	780	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OCIILLLM_00749	gene	1083	ppaT			
OCIILLLM_00749	CDS	1083	ppaT	2.6.1.30	COG0075	Pyridoxamine--pyruvate transaminase
OCIILLLM_00750	gene	798	gph_1			
OCIILLLM_00750	CDS	798	gph_1	3.1.3.18		Phosphoglycolate phosphatase
OCIILLLM_00751	gene	159				
OCIILLLM_00751	CDS	159				hypothetical protein
OCIILLLM_00752	gene	8457	ndvB			
OCIILLLM_00752	CDS	8457	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
OCIILLLM_00753	gene	423				
OCIILLLM_00753	CDS	423				hypothetical protein
OCIILLLM_00754	gene	156				
OCIILLLM_00754	CDS	156				hypothetical protein
OCIILLLM_00755	gene	846				
OCIILLLM_00755	CDS	846			COG1305	putative protein
OCIILLLM_00756	gene	291				
OCIILLLM_00756	CDS	291				hypothetical protein
OCIILLLM_00757	gene	357				
OCIILLLM_00757	CDS	357				hypothetical protein
OCIILLLM_00758	gene	306				
OCIILLLM_00758	CDS	306				hypothetical protein
OCIILLLM_00759	gene	456				
OCIILLLM_00759	CDS	456				hypothetical protein
OCIILLLM_00760	gene	549	pal_1			
OCIILLLM_00760	CDS	549	pal_1			Peptidoglycan-associated lipoprotein
OCIILLLM_00761	gene	192				
OCIILLLM_00761	CDS	192				hypothetical protein
OCIILLLM_00762	gene	753				
OCIILLLM_00762	CDS	753				hypothetical protein
OCIILLLM_00763	gene	237				
OCIILLLM_00763	CDS	237				hypothetical protein
OCIILLLM_00764	gene	576				
OCIILLLM_00764	CDS	576				hypothetical protein
OCIILLLM_00765	gene	984	iolS_1			
OCIILLLM_00765	CDS	984	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
OCIILLLM_00766	gene	1320	glyA			
OCIILLLM_00766	CDS	1320	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
OCIILLLM_00767	gene	870	gcvA_3			
OCIILLLM_00767	CDS	870	gcvA_3			Glycine cleavage system transcriptional activator
OCIILLLM_00768	gene	702	deoD			
OCIILLLM_00768	CDS	702	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
OCIILLLM_00769	gene	363				
OCIILLLM_00769	CDS	363				hypothetical protein
OCIILLLM_00770	gene	453				
OCIILLLM_00770	CDS	453				hypothetical protein
OCIILLLM_00771	gene	402				
OCIILLLM_00771	CDS	402				hypothetical protein
OCIILLLM_00772	gene	1956	ecm			
OCIILLLM_00772	CDS	1956	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
OCIILLLM_00773	gene	1347	plsB			
OCIILLLM_00773	CDS	1347	plsB	2.3.1.15		Glycerol-3-phosphate acyltransferase
OCIILLLM_00774	gene	1293	ccr			
OCIILLLM_00774	CDS	1293	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
OCIILLLM_00775	gene	186				
OCIILLLM_00775	CDS	186				hypothetical protein
OCIILLLM_00776	gene	1527	recD2			
OCIILLLM_00776	CDS	1527	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
OCIILLLM_00777	gene	237				
OCIILLLM_00777	CDS	237				hypothetical protein
OCIILLLM_00778	gene	1062	pyrD			
OCIILLLM_00778	CDS	1062	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
OCIILLLM_00779	gene	339				
OCIILLLM_00779	CDS	339				hypothetical protein
OCIILLLM_00780	gene	1599	yfkN_1			
OCIILLLM_00780	CDS	1599	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
OCIILLLM_00781	gene	951				
OCIILLLM_00781	CDS	951				hypothetical protein
OCIILLLM_00782	gene	624				
OCIILLLM_00782	CDS	624				hypothetical protein
OCIILLLM_00783	gene	903	thiK_1			
OCIILLLM_00783	CDS	903	thiK_1	2.7.1.89		Thiamine kinase
OCIILLLM_00784	gene	645				
OCIILLLM_00784	CDS	645				hypothetical protein
OCIILLLM_00785	gene	645	yiaD			
OCIILLLM_00785	CDS	645	yiaD		COG2885	putative lipoprotein YiaD
OCIILLLM_00786	gene	840	ada			
OCIILLLM_00786	CDS	840	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
OCIILLLM_00787	gene	642	nth			
OCIILLLM_00787	CDS	642	nth	4.2.99.18	COG0177	Endonuclease III
OCIILLLM_00788	gene	984	iolC_1			
OCIILLLM_00788	CDS	984	iolC_1	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
OCIILLLM_00789	gene	957	znuA			
OCIILLLM_00789	CDS	957	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
OCIILLLM_00790	gene	519	zur			
OCIILLLM_00790	CDS	519	zur		COG0735	Zinc uptake regulation protein
OCIILLLM_00791	gene	774	znuC			
OCIILLLM_00791	CDS	774	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
OCIILLLM_00792	gene	792	znuB			
OCIILLLM_00792	CDS	792	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
OCIILLLM_00793	gene	1044				
OCIILLLM_00793	CDS	1044				hypothetical protein
OCIILLLM_00794	gene	1404				
OCIILLLM_00794	CDS	1404				hypothetical protein
OCIILLLM_00795	gene	393				
OCIILLLM_00795	CDS	393				hypothetical protein
OCIILLLM_00796	gene	2499	abo_1			
OCIILLLM_00796	CDS	2499	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
OCIILLLM_00797	gene	306				
OCIILLLM_00797	CDS	306				hypothetical protein
OCIILLLM_00798	gene	810				
OCIILLLM_00798	CDS	810				hypothetical protein
OCIILLLM_00799	gene	501				
OCIILLLM_00799	CDS	501				hypothetical protein
OCIILLLM_00800	gene	345				
OCIILLLM_00800	CDS	345				hypothetical protein
OCIILLLM_00801	gene	1077	dauA_1			
OCIILLLM_00801	CDS	1077	dauA_1	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
OCIILLLM_00802	gene	2268				
OCIILLLM_00802	CDS	2268				hypothetical protein
OCIILLLM_00803	gene	804	nirQ			
OCIILLLM_00803	CDS	804	nirQ		COG0714	Denitrification regulatory protein NirQ
OCIILLLM_00804	gene	357	cbbS1			
OCIILLLM_00804	CDS	357	cbbS1	4.1.1.39	COG4451	Ribulose bisphosphate carboxylase small chain 1
OCIILLLM_00805	gene	1422	cbbL1			
OCIILLLM_00805	CDS	1422	cbbL1	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase large chain 1
OCIILLLM_00806	gene	906	cmpR_1			
OCIILLLM_00806	CDS	906	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
OCIILLLM_00807	gene	1287				
OCIILLLM_00807	CDS	1287		1.8.5.4	COG0446	Sulfide-quinone reductase
OCIILLLM_00808	gene	1092				
OCIILLLM_00808	CDS	1092				Purine-binding protein
OCIILLLM_00809	gene	1107				
OCIILLLM_00809	CDS	1107				hypothetical protein
OCIILLLM_00810	gene	1095				
OCIILLLM_00810	CDS	1095				hypothetical protein
OCIILLLM_00811	gene	1566	rbsA			
OCIILLLM_00811	CDS	1566	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
OCIILLLM_00812	gene	963				
OCIILLLM_00812	CDS	963				hypothetical protein
OCIILLLM_00813	gene	2346	xdhA			
OCIILLLM_00813	CDS	2346	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
OCIILLLM_00814	gene	1407				
OCIILLLM_00814	CDS	1407				hypothetical protein
OCIILLLM_00815	gene	3504	dnaE1			
OCIILLLM_00815	CDS	3504	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
OCIILLLM_00816	gene	1050				
OCIILLLM_00816	CDS	1050				hypothetical protein
OCIILLLM_00817	gene	201	slyX			
OCIILLLM_00817	CDS	201	slyX			Protein SlyX
OCIILLLM_00818	gene	1470	hisS			
OCIILLLM_00818	CDS	1470	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OCIILLLM_00819	gene	1098	hisZ			
OCIILLLM_00819	CDS	1098	hisZ			ATP phosphoribosyltransferase regulatory subunit
OCIILLLM_00820	gene	711	hisG			
OCIILLLM_00820	CDS	711	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
OCIILLLM_00821	gene	879				
OCIILLLM_00821	CDS	879				hypothetical protein
OCIILLLM_00822	gene	450	rpiB			
OCIILLLM_00822	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
OCIILLLM_00823	gene	549				
OCIILLLM_00823	CDS	549				hypothetical protein
OCIILLLM_00824	gene	429				
OCIILLLM_00824	CDS	429				hypothetical protein
OCIILLLM_00825	gene	2277				
OCIILLLM_00825	CDS	2277				hypothetical protein
OCIILLLM_00826	gene	795				
OCIILLLM_00826	CDS	795			COG1123	putative ABC transporter ATP-binding protein
OCIILLLM_00827	gene	969	dppD_1			
OCIILLLM_00827	CDS	969	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
OCIILLLM_00828	gene	840	ddpC_2			
OCIILLLM_00828	CDS	840	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
OCIILLLM_00829	gene	1023	dppB_2			
OCIILLLM_00829	CDS	1023	dppB_2		COG0601	Dipeptide transport system permease protein DppB
OCIILLLM_00830	gene	1569	ddpA_1			
OCIILLLM_00830	CDS	1569	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
OCIILLLM_00831	gene	1152				
OCIILLLM_00831	CDS	1152				hypothetical protein
OCIILLLM_00832	gene	1551				
OCIILLLM_00832	CDS	1551				hypothetical protein
OCIILLLM_00833	gene	498				
OCIILLLM_00833	CDS	498				hypothetical protein
OCIILLLM_00834	gene	1821				
OCIILLLM_00834	CDS	1821				hypothetical protein
OCIILLLM_00835	gene	1506	betC			
OCIILLLM_00835	CDS	1506	betC	3.1.6.6	COG3119	Choline-sulfatase
OCIILLLM_00836	gene	2040				
OCIILLLM_00836	CDS	2040				hypothetical protein
OCIILLLM_00837	gene	1587				
OCIILLLM_00837	CDS	1587				hypothetical protein
OCIILLLM_00838	gene	957	gsiC_2			
OCIILLLM_00838	CDS	957	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
OCIILLLM_00839	gene	816	gsiD_2			
OCIILLLM_00839	CDS	816	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
OCIILLLM_00840	gene	1638	gsiA_2			
OCIILLLM_00840	CDS	1638	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OCIILLLM_00841	gene	834				
OCIILLLM_00841	CDS	834				hypothetical protein
OCIILLLM_00842	gene	747	novR			
OCIILLLM_00842	CDS	747	novR	4.1.-.-		Decarboxylase NovR
OCIILLLM_00843	gene	1050	aes			
OCIILLLM_00843	CDS	1050	aes	3.1.1.-		Acetyl esterase
OCIILLLM_00844	gene	159				
OCIILLLM_00844	CDS	159				hypothetical protein
OCIILLLM_00845	gene	186				
OCIILLLM_00845	CDS	186				hypothetical protein
OCIILLLM_00846	gene	1656	ettA			
OCIILLLM_00846	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
OCIILLLM_00847	gene	597	nadD			
OCIILLLM_00847	CDS	597	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
OCIILLLM_00848	gene	1476				
OCIILLLM_00848	CDS	1476				hypothetical protein
OCIILLLM_00849	gene	420				
OCIILLLM_00849	CDS	420				hypothetical protein
OCIILLLM_00850	gene	1584	lysS			
OCIILLLM_00850	CDS	1584	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
OCIILLLM_00851	gene	2289				
OCIILLLM_00851	CDS	2289				hypothetical protein
OCIILLLM_00852	gene	513				
OCIILLLM_00852	CDS	513				hypothetical protein
OCIILLLM_00853	gene	1650	dauA_2			
OCIILLLM_00853	CDS	1650	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
OCIILLLM_00854	gene	1965	acsA_1			
OCIILLLM_00854	CDS	1965	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OCIILLLM_00855	gene	675	adk_1			
OCIILLLM_00855	CDS	675	adk_1	2.7.4.3	COG0563	Adenylate kinase
OCIILLLM_00856	gene	2094	nanT			
OCIILLLM_00856	CDS	2094	nanT			Sialic acid transporter NanT
OCIILLLM_00857	gene	402	mtrA			
OCIILLLM_00857	CDS	402	mtrA		COG0745	DNA-binding response regulator MtrA
OCIILLLM_00858	gene	285				
OCIILLLM_00858	CDS	285				hypothetical protein
OCIILLLM_00859	gene	774	truA			
OCIILLLM_00859	CDS	774	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OCIILLLM_00860	gene	1416	ycjX			
OCIILLLM_00860	CDS	1416	ycjX		COG3106	putative protein YcjX
OCIILLLM_00861	gene	1020				
OCIILLLM_00861	CDS	1020				hypothetical protein
OCIILLLM_00862	gene	1143	nylB_1			
OCIILLLM_00862	CDS	1143	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
OCIILLLM_00863	gene	693	pth			
OCIILLLM_00863	CDS	693	pth	3.1.1.29		Peptidyl-tRNA hydrolase
OCIILLLM_00864	gene	597	rplY			
OCIILLLM_00864	CDS	597	rplY		COG1825	50S ribosomal protein L25
OCIILLLM_00865	gene	1161	ybjJ_1			
OCIILLLM_00865	CDS	1161	ybjJ_1			Inner membrane protein YbjJ
OCIILLLM_00866	gene	1575	aruI			
OCIILLLM_00866	CDS	1575	aruI	4.1.1.75	COG0028	putative 2-ketoarginine decarboxylase AruI
OCIILLLM_00867	gene	1188	aruH_1			
OCIILLLM_00867	CDS	1188	aruH_1	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
OCIILLLM_00868	gene	675	betI_1			
OCIILLLM_00868	CDS	675	betI_1			HTH-type transcriptional regulator BetI
OCIILLLM_00869	gene	903	fieF			
OCIILLLM_00869	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
OCIILLLM_00870	gene	582				
OCIILLLM_00870	CDS	582				hypothetical protein
OCIILLLM_00871	gene	987				
OCIILLLM_00871	CDS	987		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
OCIILLLM_00872	gene	741				
OCIILLLM_00872	CDS	741				hypothetical protein
OCIILLLM_00873	gene	1359	clsA			
OCIILLLM_00873	CDS	1359	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
OCIILLLM_00874	gene	747				
OCIILLLM_00874	CDS	747				hypothetical protein
OCIILLLM_00875	gene	1266	dadA1_2			
OCIILLLM_00875	CDS	1266	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
OCIILLLM_00876	gene	1161	dhaT			
OCIILLLM_00876	CDS	1161	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
OCIILLLM_00877	gene	1380	gabD_2			
OCIILLLM_00877	CDS	1380	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
OCIILLLM_00878	gene	1368	ipuC			
OCIILLLM_00878	CDS	1368	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
OCIILLLM_00879	gene	1041				
OCIILLLM_00879	CDS	1041			COG4663	Lactate-binding periplasmic protein
OCIILLLM_00880	gene	1341	dctM_1			
OCIILLLM_00880	CDS	1341	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OCIILLLM_00881	gene	507				
OCIILLLM_00881	CDS	507				hypothetical protein
OCIILLLM_00882	gene	879				
OCIILLLM_00882	CDS	879				hypothetical protein
OCIILLLM_00883	gene	930	ghrA			
OCIILLLM_00883	CDS	930	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
OCIILLLM_00884	gene	756				
OCIILLLM_00884	CDS	756				hypothetical protein
OCIILLLM_00885	gene	921				
OCIILLLM_00885	CDS	921				hypothetical protein
OCIILLLM_00886	gene	795	punA			
OCIILLLM_00886	CDS	795	punA	2.4.2.1		Purine nucleoside phosphorylase 1
OCIILLLM_00887	gene	969	rfuD			
OCIILLLM_00887	CDS	969	rfuD		COG1079	putative riboflavin import permease protein RfuD
OCIILLLM_00888	gene	1104				
OCIILLLM_00888	CDS	1104				hypothetical protein
OCIILLLM_00889	gene	1548	mglA			
OCIILLLM_00889	CDS	1548	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OCIILLLM_00890	gene	1005	tmpC			
OCIILLLM_00890	CDS	1005	tmpC		COG1744	Membrane lipoprotein TmpC
OCIILLLM_00891	gene	414	rimI			
OCIILLLM_00891	CDS	414	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
OCIILLLM_00892	gene	510				
OCIILLLM_00892	CDS	510				hypothetical protein
OCIILLLM_00893	gene	564	nfuA			
OCIILLLM_00893	CDS	564	nfuA			Fe/S biogenesis protein NfuA
OCIILLLM_00894	gene	162				
OCIILLLM_00894	CDS	162				hypothetical protein
OCIILLLM_00895	gene	375	dgkA_1			
OCIILLLM_00895	CDS	375	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
OCIILLLM_00896	gene	1662	eptA			
OCIILLLM_00896	CDS	1662	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
OCIILLLM_00897	gene	1749				
OCIILLLM_00897	CDS	1749				hypothetical protein
OCIILLLM_00898	gene	456				
OCIILLLM_00898	CDS	456				hypothetical protein
OCIILLLM_00899	gene	1320	dinF			
OCIILLLM_00899	CDS	1320	dinF		COG0534	DNA damage-inducible protein F
OCIILLLM_00900	gene	1026	galM			
OCIILLLM_00900	CDS	1026	galM	5.1.3.3	COG2017	Aldose 1-epimerase
OCIILLLM_00901	gene	975	yjfF			
OCIILLLM_00901	CDS	975	yjfF			Inner membrane ABC transporter permease protein YjfF
OCIILLLM_00902	gene	1020	ytfT			
OCIILLLM_00902	CDS	1020	ytfT			Inner membrane ABC transporter permease protein YtfT
OCIILLLM_00903	gene	1500	fruK			
OCIILLLM_00903	CDS	1500	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
OCIILLLM_00904	gene	960	ytfQ			
OCIILLLM_00904	CDS	960	ytfQ			ABC transporter periplasmic-binding protein YtfQ
OCIILLLM_00905	gene	1515				
OCIILLLM_00905	CDS	1515		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
OCIILLLM_00906	gene	921	araA			
OCIILLLM_00906	CDS	921	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
OCIILLLM_00907	gene	1743	araC_1			
OCIILLLM_00907	CDS	1743	araC_1	4.2.1.25		L-arabonate dehydratase
OCIILLLM_00908	gene	993				
OCIILLLM_00908	CDS	993				hypothetical protein
OCIILLLM_00909	gene	939	gbpR			
OCIILLLM_00909	CDS	939	gbpR			HTH-type transcriptional regulator GbpR
OCIILLLM_00910	gene	1200	xylH_1			
OCIILLLM_00910	CDS	1200	xylH_1		COG4214	Xylose transport system permease protein XylH
OCIILLLM_00911	gene	1530	xylG			
OCIILLLM_00911	CDS	1530	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
OCIILLLM_00912	gene	1080	chvE			
OCIILLLM_00912	CDS	1080	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
OCIILLLM_00913	gene	426				
OCIILLLM_00913	CDS	426				hypothetical protein
OCIILLLM_00914	gene	423				
OCIILLLM_00914	CDS	423				hypothetical protein
OCIILLLM_00915	gene	399				
OCIILLLM_00915	CDS	399				hypothetical protein
OCIILLLM_00916	gene	411				
OCIILLLM_00916	CDS	411				hypothetical protein
OCIILLLM_00917	gene	1776	dmdC_2			
OCIILLLM_00917	CDS	1776	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
OCIILLLM_00918	gene	213				
OCIILLLM_00918	CDS	213				hypothetical protein
OCIILLLM_00919	gene	639	gstB_1			
OCIILLLM_00919	CDS	639	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
OCIILLLM_00920	gene	1212	fadA			
OCIILLLM_00920	CDS	1212	fadA	2.3.1.-	COG0183	Putative acyltransferase
OCIILLLM_00921	gene	474				
OCIILLLM_00921	CDS	474				hypothetical protein
OCIILLLM_00922	gene	468				
OCIILLLM_00922	CDS	468				hypothetical protein
OCIILLLM_00923	gene	2190	fadJ_1			
OCIILLLM_00923	CDS	2190	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
OCIILLLM_00924	gene	669	yieH			
OCIILLLM_00924	CDS	669	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
OCIILLLM_00925	gene	966	eryD			
OCIILLLM_00925	CDS	966	eryD		COG2390	Erythritol catabolism regulatory protein EryD
OCIILLLM_00926	gene	1314				
OCIILLLM_00926	CDS	1314				hypothetical protein
OCIILLLM_00927	gene	873	sugA			
OCIILLLM_00927	CDS	873	sugA		COG1175	Trehalose transport system permease protein SugA
OCIILLLM_00928	gene	831	ngcG_2			
OCIILLLM_00928	CDS	831	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
OCIILLLM_00929	gene	996	malK_3			
OCIILLLM_00929	CDS	996	malK_3	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OCIILLLM_00930	gene	771	polS			
OCIILLLM_00930	CDS	771	polS	1.1.1.-		Sorbitol dehydrogenase
OCIILLLM_00931	gene	1428	mtlK			
OCIILLLM_00931	CDS	1428	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
OCIILLLM_00932	gene	651				
OCIILLLM_00932	CDS	651				hypothetical protein
OCIILLLM_00933	gene	954				
OCIILLLM_00933	CDS	954		1.1.1.29		Glycerate dehydrogenase
OCIILLLM_00934	gene	333	csaA			
OCIILLLM_00934	CDS	333	csaA		COG0073	putative chaperone CsaA
OCIILLLM_00935	gene	813	proC			
OCIILLLM_00935	CDS	813	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OCIILLLM_00936	gene	504				
OCIILLLM_00936	CDS	504				hypothetical protein
OCIILLLM_00937	gene	1035	trpS			
OCIILLLM_00937	CDS	1035	trpS	6.1.1.2		Tryptophan--tRNA ligase
OCIILLLM_00938	gene	693				
OCIILLLM_00938	CDS	693				hypothetical protein
OCIILLLM_00939	gene	1593	murJ			
OCIILLLM_00939	CDS	1593	murJ		COG0728	putative lipid II flippase MurJ
OCIILLLM_00940	gene	2832	glnD			
OCIILLLM_00940	CDS	2832	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
OCIILLLM_00941	gene	1173				
OCIILLLM_00941	CDS	1173				hypothetical protein
OCIILLLM_00942	gene	876	rsmI			
OCIILLLM_00942	CDS	876	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
