locus_tag	ftype	length_bp	gene	EC_number	COG	product
MMFACILD_01230	CDS	621				hypothetical protein
MMFACILD_01231	gene	1875	cobT_1			
MMFACILD_01231	CDS	1875	cobT_1	6.6.1.2		Aerobic cobaltochelatase subunit CobT
MMFACILD_01232	gene	606				
MMFACILD_01232	CDS	606				hypothetical protein
MMFACILD_01233	gene	588				
MMFACILD_01233	CDS	588				hypothetical protein
MMFACILD_01234	gene	690				
MMFACILD_01234	CDS	690				hypothetical protein
MMFACILD_01235	gene	531	rayT_1			
MMFACILD_01235	CDS	531	rayT_1		COG1943	REP-associated tyrosine transposase
MMFACILD_01236	gene	975	cobS_1			
MMFACILD_01236	CDS	975	cobS_1	6.6.1.2		Aerobic cobaltochelatase subunit CobS
MMFACILD_01237	gene	738				
MMFACILD_01237	CDS	738				hypothetical protein
MMFACILD_01238	gene	936				
MMFACILD_01238	CDS	936				hypothetical protein
MMFACILD_01239	gene	924				
MMFACILD_01239	CDS	924				hypothetical protein
MMFACILD_01240	gene	969	yedI			
MMFACILD_01240	CDS	969	yedI		COG2354	Inner membrane protein YedI
MMFACILD_01241	gene	636				
MMFACILD_01241	CDS	636				hypothetical protein
MMFACILD_01242	gene	477				
MMFACILD_01242	CDS	477				hypothetical protein
MMFACILD_01243	gene	558				
MMFACILD_01243	CDS	558				hypothetical protein
MMFACILD_01244	gene	567				
MMFACILD_01244	CDS	567				hypothetical protein
MMFACILD_01245	gene	1515	gatB			
MMFACILD_01245	CDS	1515	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MMFACILD_01246	gene	561				
MMFACILD_01246	CDS	561		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
MMFACILD_01247	gene	2445				
MMFACILD_01247	CDS	2445				hypothetical protein
MMFACILD_01248	gene	1845	atm1			
MMFACILD_01248	CDS	1845	atm1		COG5265	ATM1-type heavy metal exporter
MMFACILD_01249	gene	207				
MMFACILD_01249	CDS	207				hypothetical protein
MMFACILD_01250	gene	645				
MMFACILD_01250	CDS	645			COG0664	Cyclic AMP receptor protein
MMFACILD_01251	gene	870	mmsB			
MMFACILD_01251	CDS	870	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
MMFACILD_01252	gene	648	yibF_1			
MMFACILD_01252	CDS	648	yibF_1		COG0625	putative GST-like protein YibF
MMFACILD_01253	gene	1023	caiD_1			
MMFACILD_01253	CDS	1023	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
MMFACILD_01254	gene	1146	acdA_1			
MMFACILD_01254	CDS	1146	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MMFACILD_01255	gene	423				
MMFACILD_01255	CDS	423				hypothetical protein
MMFACILD_01256	gene	333	petE_1			
MMFACILD_01256	CDS	333	petE_1		COG3794	Plastocyanin
MMFACILD_01257	gene	1500	bauC			
MMFACILD_01257	CDS	1500	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
MMFACILD_01258	gene	903	hdfR_3			
MMFACILD_01258	CDS	903	hdfR_3			HTH-type transcriptional regulator HdfR
MMFACILD_01259	gene	669				
MMFACILD_01259	CDS	669				hypothetical protein
MMFACILD_01260	gene	636				
MMFACILD_01260	CDS	636				hypothetical protein
MMFACILD_01261	gene	432				
MMFACILD_01261	CDS	432				hypothetical protein
MMFACILD_01262	gene	1008				
MMFACILD_01262	CDS	1008				hypothetical protein
MMFACILD_01263	gene	603	coaD			
MMFACILD_01263	CDS	603	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
MMFACILD_01264	gene	2505				
MMFACILD_01264	CDS	2505				hypothetical protein
MMFACILD_01265	gene	1005	gapA_2			
MMFACILD_01265	CDS	1005	gapA_2	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
MMFACILD_01266	gene	546				
MMFACILD_01266	CDS	546				hypothetical protein
MMFACILD_01267	gene	255				
MMFACILD_01267	CDS	255				hypothetical protein
MMFACILD_01268	gene	1002	gap_1			
MMFACILD_01268	CDS	1002	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MMFACILD_01269	gene	288				
MMFACILD_01269	CDS	288				hypothetical protein
MMFACILD_01270	gene	1053	ltaE			
MMFACILD_01270	CDS	1053	ltaE	4.1.2.48		Low specificity L-threonine aldolase
MMFACILD_01271	gene	462				
MMFACILD_01271	CDS	462				hypothetical protein
MMFACILD_01272	gene	582				
MMFACILD_01272	CDS	582				hypothetical protein
MMFACILD_01273	gene	927	ribF			
MMFACILD_01273	CDS	927	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
MMFACILD_01274	gene	459	phaJ_1			
MMFACILD_01274	CDS	459	phaJ_1	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
MMFACILD_01275	gene	1197				
MMFACILD_01275	CDS	1197				hypothetical protein
MMFACILD_01276	gene	567	chrR_2			
MMFACILD_01276	CDS	567	chrR_2	1.6.5.2	COG0431	Quinone reductase
MMFACILD_01277	gene	882				
MMFACILD_01277	CDS	882				hypothetical protein
MMFACILD_01278	gene	1236				
MMFACILD_01278	CDS	1236		3.4.11.-	COG2309	Aminopeptidase T
MMFACILD_01279	gene	456				
MMFACILD_01279	CDS	456				hypothetical protein
MMFACILD_01280	gene	2013	tktA_2			
MMFACILD_01280	CDS	2013	tktA_2	2.2.1.1	COG0021	Transketolase 1
MMFACILD_01281	gene	531				
MMFACILD_01281	CDS	531				hypothetical protein
MMFACILD_01282	gene	372				
MMFACILD_01282	CDS	372				hypothetical protein
MMFACILD_01283	gene	705				
MMFACILD_01283	CDS	705				hypothetical protein
MMFACILD_01284	gene	657				
MMFACILD_01284	CDS	657				hypothetical protein
MMFACILD_01285	gene	363	grxD			
MMFACILD_01285	CDS	363	grxD		COG0278	Glutaredoxin 4
MMFACILD_01286	gene	147				
MMFACILD_01286	CDS	147				hypothetical protein
MMFACILD_01287	gene	243				
MMFACILD_01287	CDS	243			COG0271	putative protein RP812
MMFACILD_01288	gene	516				
MMFACILD_01288	CDS	516				hypothetical protein
MMFACILD_01289	gene	2160	purL			
MMFACILD_01289	CDS	2160	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
MMFACILD_01290	gene	342				
MMFACILD_01290	CDS	342				hypothetical protein
MMFACILD_01291	gene	369				
MMFACILD_01291	CDS	369				hypothetical protein
MMFACILD_01292	gene	1314				
MMFACILD_01292	CDS	1314				hypothetical protein
MMFACILD_01293	gene	906	pgrR_1			
MMFACILD_01293	CDS	906	pgrR_1			HTH-type transcriptional regulator PgrR
MMFACILD_01294	gene	3414				
MMFACILD_01294	CDS	3414				hypothetical protein
MMFACILD_01295	gene	924				
MMFACILD_01295	CDS	924				hypothetical protein
MMFACILD_01296	gene	813	murI			
MMFACILD_01296	CDS	813	murI	5.1.1.3		Glutamate racemase
MMFACILD_01297	gene	501	ccmE			
MMFACILD_01297	CDS	501	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
MMFACILD_01298	gene	612				
MMFACILD_01298	CDS	612				hypothetical protein
MMFACILD_01299	gene	510				
MMFACILD_01299	CDS	510				hypothetical protein
MMFACILD_01300	gene	873	soeC			
MMFACILD_01300	CDS	873	soeC		COG3302	Sulfite dehydrogenase subunit C
MMFACILD_01301	gene	750	soeB			
MMFACILD_01301	CDS	750	soeB		COG0437	Sulfite dehydrogenase subunit B
MMFACILD_01302	gene	2793	soeA			
MMFACILD_01302	CDS	2793	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
MMFACILD_01303	gene	627	clpP			
MMFACILD_01303	CDS	627	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
MMFACILD_01304	gene	1281	clpX			
MMFACILD_01304	CDS	1281	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
MMFACILD_01305	gene	1554	aruI			
MMFACILD_01305	CDS	1554	aruI	4.1.1.75	COG0028	putative 2-ketoarginine decarboxylase AruI
MMFACILD_01306	gene	1179	aruH			
MMFACILD_01306	CDS	1179	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
MMFACILD_01307	gene	627	betI_3			
MMFACILD_01307	CDS	627	betI_3		COG1309	HTH-type transcriptional regulator BetI
MMFACILD_01308	gene	870	arcA_1			
MMFACILD_01308	CDS	870	arcA_1	3.5.3.6		Arginine deiminase
MMFACILD_01309	gene	765	argT_2			
MMFACILD_01309	CDS	765	argT_2		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
MMFACILD_01310	gene	750	hisQ_1			
MMFACILD_01310	CDS	750	hisQ_1		COG4215	Histidine transport system permease protein HisQ
MMFACILD_01311	gene	774	occM			
MMFACILD_01311	CDS	774	occM			Octopine transport system permease protein OccM
MMFACILD_01312	gene	624	thiE_1			
MMFACILD_01312	CDS	624	thiE_1	2.5.1.3		Thiamine-phosphate synthase
MMFACILD_01313	gene	1638	gsiA_2			
MMFACILD_01313	CDS	1638	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MMFACILD_01314	gene	819	gsiD_2			
MMFACILD_01314	CDS	819	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
MMFACILD_01315	gene	957	gsiC_2			
MMFACILD_01315	CDS	957	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
MMFACILD_01316	gene	1587				
MMFACILD_01316	CDS	1587				hypothetical protein
MMFACILD_01317	gene	1956				
MMFACILD_01317	CDS	1956				hypothetical protein
MMFACILD_01318	gene	1416	aam_1			
MMFACILD_01318	CDS	1416	aam_1	3.5.1.13	COG0154	Acylamidase
MMFACILD_01319	gene	207				
MMFACILD_01319	CDS	207				hypothetical protein
MMFACILD_01320	gene	1038	pyrC_1			
MMFACILD_01320	CDS	1038	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
MMFACILD_01321	gene	936				
MMFACILD_01321	CDS	936				hypothetical protein
MMFACILD_01322	gene	702				
MMFACILD_01322	CDS	702				hypothetical protein
MMFACILD_01323	gene	537	hpt			
MMFACILD_01323	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
MMFACILD_01324	gene	456	ratA			
MMFACILD_01324	CDS	456	ratA		COG2867	Ribosome association toxin RatA
MMFACILD_01325	gene	552				
MMFACILD_01325	CDS	552				hypothetical protein
MMFACILD_01326	gene	1179	nrgA_1			
MMFACILD_01326	CDS	1179	nrgA_1			Ammonium transporter
MMFACILD_01327	gene	477	pncC			
MMFACILD_01327	CDS	477	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MMFACILD_01328	gene	495	pgpA			
MMFACILD_01328	CDS	495	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MMFACILD_01329	gene	1143	ispDF			
MMFACILD_01329	CDS	1143	ispDF		COG0245	Bifunctional enzyme IspD/IspF
MMFACILD_01330	gene	990	dusB			
MMFACILD_01330	CDS	990	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
MMFACILD_01331	gene	1092	glnL			
MMFACILD_01331	CDS	1092	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
MMFACILD_01332	gene	1404	ntrC			
MMFACILD_01332	CDS	1404	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
MMFACILD_01333	gene	2229	sasA_1			
MMFACILD_01333	CDS	2229	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MMFACILD_01334	gene	1392	atoC_1			
MMFACILD_01334	CDS	1392	atoC_1		COG2204	Regulatory protein AtoC
MMFACILD_01335	gene	1377	trkA			
MMFACILD_01335	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
MMFACILD_01336	gene	1494	trkG			
MMFACILD_01336	CDS	1494	trkG		COG0168	Trk system potassium uptake protein TrkG
MMFACILD_01337	gene	234	hfq			
MMFACILD_01337	CDS	234	hfq		COG1923	RNA-binding protein Hfq
MMFACILD_01338	gene	1329	hflX			
MMFACILD_01338	CDS	1329	hflX			GTPase HflX
MMFACILD_01339	gene	1593				
MMFACILD_01339	CDS	1593				hypothetical protein
MMFACILD_01340	gene	735				
MMFACILD_01340	CDS	735		1.-.-.-	COG1028	putative oxidoreductase
MMFACILD_01341	gene	1320	dprE1			
MMFACILD_01341	CDS	1320	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
MMFACILD_01342	gene	420				
MMFACILD_01342	CDS	420				hypothetical protein
MMFACILD_01343	gene	1437				
MMFACILD_01343	CDS	1437				hypothetical protein
MMFACILD_01344	gene	402				
MMFACILD_01344	CDS	402				hypothetical protein
MMFACILD_01345	gene	76				
MMFACILD_01345	tRNA	76				tRNA-Thr(tgt)
MMFACILD_01346	gene	876				
MMFACILD_01346	CDS	876				hypothetical protein
MMFACILD_01347	gene	255				
MMFACILD_01347	CDS	255				hypothetical protein
MMFACILD_01348	gene	225				
MMFACILD_01348	CDS	225				hypothetical protein
MMFACILD_01349	gene	102				
MMFACILD_01349	CDS	102				hypothetical protein
MMFACILD_01350	gene	1086				
MMFACILD_01350	CDS	1086				Purine-binding protein
MMFACILD_01351	gene	933				
MMFACILD_01351	CDS	933				hypothetical protein
MMFACILD_01352	gene	1101				
MMFACILD_01352	CDS	1101				hypothetical protein
MMFACILD_01353	gene	1521	rbsA			
MMFACILD_01353	CDS	1521	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MMFACILD_01354	gene	945				
MMFACILD_01354	CDS	945				hypothetical protein
MMFACILD_01355	gene	2364	xdhA			
MMFACILD_01355	CDS	2364	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
MMFACILD_01356	gene	1365				
MMFACILD_01356	CDS	1365				hypothetical protein
MMFACILD_01357	gene	3498	dnaE1			
MMFACILD_01357	CDS	3498	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
MMFACILD_01358	gene	792	caiD_2			
MMFACILD_01358	CDS	792	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
MMFACILD_01359	gene	642	eda			
MMFACILD_01359	CDS	642	eda		COG0800	KHG/KDPG aldolase
MMFACILD_01360	gene	3369				
MMFACILD_01360	CDS	3369				hypothetical protein
MMFACILD_01361	gene	459	decR_4			
MMFACILD_01361	CDS	459	decR_4		COG1522	DNA-binding transcriptional activator DecR
MMFACILD_01362	gene	1494	speE_1			
MMFACILD_01362	CDS	1494	speE_1	2.5.1.16		Polyamine aminopropyltransferase
MMFACILD_01363	gene	1467				
MMFACILD_01363	CDS	1467		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
MMFACILD_01364	gene	1143	ctaA			
MMFACILD_01364	CDS	1143	ctaA	1.3.-.-	COG1612	Heme A synthase
MMFACILD_01365	gene	750	trmJ			
MMFACILD_01365	CDS	750	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
MMFACILD_01366	gene	690	crp			
MMFACILD_01366	CDS	690	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
MMFACILD_01367	gene	609				
MMFACILD_01367	CDS	609				hypothetical protein
MMFACILD_01368	gene	1248	ttuD			
MMFACILD_01368	CDS	1248	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
MMFACILD_01369	gene	1626	xsc_1			
MMFACILD_01369	CDS	1626	xsc_1	2.3.3.15		Sulfoacetaldehyde acetyltransferase
MMFACILD_01370	gene	384				
MMFACILD_01370	CDS	384		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MMFACILD_01371	gene	624				
MMFACILD_01371	CDS	624				hypothetical protein
MMFACILD_01372	gene	90				
MMFACILD_01372	tRNA	90				tRNA-Ser(tga)
MMFACILD_01373	gene	2010				
MMFACILD_01373	CDS	2010				hypothetical protein
MMFACILD_01374	gene	363	ybaA			
MMFACILD_01374	CDS	363	ybaA		COG5507	putative protein YbaA
MMFACILD_01375	gene	4032	rcsC_3			
MMFACILD_01375	CDS	4032	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
MMFACILD_01376	gene	855				
MMFACILD_01376	CDS	855				hypothetical protein
MMFACILD_01377	gene	993				
MMFACILD_01377	CDS	993				hypothetical protein
MMFACILD_01378	gene	1752				
MMFACILD_01378	CDS	1752				hypothetical protein
MMFACILD_01379	gene	1395	fumC			
MMFACILD_01379	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MMFACILD_01380	gene	891				
MMFACILD_01380	CDS	891				hypothetical protein
MMFACILD_01381	gene	186				
MMFACILD_01381	CDS	186				hypothetical protein
MMFACILD_01382	gene	615				
MMFACILD_01382	CDS	615				hypothetical protein
MMFACILD_01383	gene	387				
MMFACILD_01383	CDS	387				hypothetical protein
MMFACILD_01384	gene	1119	cdhR_2			
MMFACILD_01384	CDS	1119	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
MMFACILD_01385	gene	1371	aroH			
MMFACILD_01385	CDS	1371	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MMFACILD_01386	gene	759				
MMFACILD_01386	CDS	759				hypothetical protein
MMFACILD_01387	gene	903				
MMFACILD_01387	CDS	903				hypothetical protein
MMFACILD_01388	gene	666	gmk			
MMFACILD_01388	CDS	666	gmk	2.7.4.8	COG0194	Guanylate kinase
MMFACILD_01389	gene	519	yrdA			
MMFACILD_01389	CDS	519	yrdA		COG0663	Protein YrdA
MMFACILD_01390	gene	234				
MMFACILD_01390	CDS	234				hypothetical protein
MMFACILD_01391	gene	786				
MMFACILD_01391	CDS	786				hypothetical protein
MMFACILD_01392	gene	417				
MMFACILD_01392	CDS	417				hypothetical protein
MMFACILD_01393	gene	1518	comM			
MMFACILD_01393	CDS	1518	comM		COG0606	Competence protein ComM
MMFACILD_01394	gene	906	mlhB_2			
MMFACILD_01394	CDS	906	mlhB_2	3.1.1.83		Monoterpene epsilon-lactone hydrolase
MMFACILD_01395	gene	948	gshB			
MMFACILD_01395	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
MMFACILD_01396	gene	354				
MMFACILD_01396	CDS	354				hypothetical protein
MMFACILD_01397	gene	915	rsmI			
MMFACILD_01397	CDS	915	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MMFACILD_01398	gene	1227				
MMFACILD_01398	CDS	1227				hypothetical protein
MMFACILD_01399	gene	2817	glnD			
MMFACILD_01399	CDS	2817	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MMFACILD_01400	gene	1542	murJ			
MMFACILD_01400	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
MMFACILD_01401	gene	234				
MMFACILD_01401	CDS	234				hypothetical protein
MMFACILD_01402	gene	717				
MMFACILD_01402	CDS	717				hypothetical protein
MMFACILD_01403	gene	1062	trpS			
MMFACILD_01403	CDS	1062	trpS	6.1.1.2		Tryptophan--tRNA ligase
MMFACILD_01404	gene	1317	prsE			
MMFACILD_01404	CDS	1317	prsE			Type I secretion system membrane fusion protein PrsE
MMFACILD_01405	gene	1710	prsD			
MMFACILD_01405	CDS	1710	prsD			Type I secretion system ATP-binding protein PrsD
MMFACILD_01406	gene	726	mlaA			
MMFACILD_01406	CDS	726	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
MMFACILD_01407	gene	567				
MMFACILD_01407	CDS	567				hypothetical protein
MMFACILD_01408	gene	369				
MMFACILD_01408	CDS	369				hypothetical protein
MMFACILD_01409	gene	2034	pbpG			
MMFACILD_01409	CDS	2034	pbpG		COG0744	Penicillin-binding protein 2D
MMFACILD_01410	gene	396	glnB_2			
MMFACILD_01410	CDS	396	glnB_2		COG0347	Nitrogen regulatory protein P-II 1
MMFACILD_01411	gene	1350	amtB			
MMFACILD_01411	CDS	1350	amtB			Ammonia channel
MMFACILD_01412	gene	1038	gntR_3			
MMFACILD_01412	CDS	1038	gntR_3			HTH-type transcriptional regulator GntR
MMFACILD_01413	gene	77				
MMFACILD_01413	tRNA	77				tRNA-Arg(cct)
MMFACILD_01414	gene	1179				
MMFACILD_01414	CDS	1179				hypothetical protein
MMFACILD_01415	gene	270	rpsO			
MMFACILD_01415	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MMFACILD_01416	gene	660	ktrA			
MMFACILD_01416	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
MMFACILD_01417	gene	1350	ktrB			
MMFACILD_01417	CDS	1350	ktrB		COG0168	Ktr system potassium uptake protein B
MMFACILD_01418	gene	1032				
MMFACILD_01418	CDS	1032				hypothetical protein
MMFACILD_01419	gene	393				
MMFACILD_01419	CDS	393				hypothetical protein
MMFACILD_01420	gene	2139	pnp			
MMFACILD_01420	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MMFACILD_01421	gene	1059	asd			
MMFACILD_01421	CDS	1059	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MMFACILD_01422	gene	1539				
MMFACILD_01422	CDS	1539				hypothetical protein
MMFACILD_01423	gene	768	hcaB_1			
MMFACILD_01423	CDS	768	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
MMFACILD_01424	gene	627	crt_1			
MMFACILD_01424	CDS	627	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MMFACILD_01425	gene	354				
MMFACILD_01425	CDS	354				hypothetical protein
MMFACILD_01426	gene	492				
MMFACILD_01426	CDS	492				hypothetical protein
MMFACILD_01427	gene	1065				
MMFACILD_01427	CDS	1065				hypothetical protein
MMFACILD_01428	gene	816	menH_5			
MMFACILD_01428	CDS	816	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MMFACILD_01429	gene	1089	yjiA_1			
MMFACILD_01429	CDS	1089	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
MMFACILD_01430	gene	384				
MMFACILD_01430	CDS	384				hypothetical protein
MMFACILD_01431	gene	1107	yliI			
MMFACILD_01431	CDS	1107	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MMFACILD_01432	gene	516				
MMFACILD_01432	CDS	516				hypothetical protein
MMFACILD_01433	gene	807	trmD			
MMFACILD_01433	CDS	807	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MMFACILD_01434	gene	507	rimM			
MMFACILD_01434	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
MMFACILD_01435	gene	348	rpsP			
MMFACILD_01435	CDS	348	rpsP		COG0228	30S ribosomal protein S16
MMFACILD_01436	gene	297				
MMFACILD_01436	CDS	297				hypothetical protein
MMFACILD_01437	gene	624				
MMFACILD_01437	CDS	624				hypothetical protein
MMFACILD_01438	gene	558				
MMFACILD_01438	CDS	558		2.3.1.-	COG1670	Acetyltransferase
MMFACILD_01439	gene	537				
MMFACILD_01439	CDS	537				hypothetical protein
MMFACILD_01440	gene	510				
MMFACILD_01440	CDS	510		2.3.1.-	COG1670	Acetyltransferase
MMFACILD_01441	gene	1503	ffh			
MMFACILD_01441	CDS	1503	ffh		COG0541	Signal recognition particle protein
MMFACILD_01442	gene	819				
MMFACILD_01442	CDS	819				hypothetical protein
MMFACILD_01443	gene	912				
MMFACILD_01443	CDS	912				hypothetical protein
MMFACILD_01444	gene	642				
MMFACILD_01444	CDS	642		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MMFACILD_01445	gene	1482				
MMFACILD_01445	CDS	1482				hypothetical protein
MMFACILD_01446	gene	459				
MMFACILD_01446	CDS	459				hypothetical protein
MMFACILD_01447	gene	426	arfB			
MMFACILD_01447	CDS	426	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
MMFACILD_01448	gene	636	yhhQ			
MMFACILD_01448	CDS	636	yhhQ		COG1738	Queuosine precursor transporter
MMFACILD_01449	gene	3399				
MMFACILD_01449	CDS	3399				hypothetical protein
MMFACILD_01450	gene	807	fpr_1			
MMFACILD_01450	CDS	807	fpr_1	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
MMFACILD_01451	gene	378				
MMFACILD_01451	CDS	378				hypothetical protein
MMFACILD_01452	gene	726	cysH			
MMFACILD_01452	CDS	726	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
MMFACILD_01453	gene	1665	sir			
MMFACILD_01453	CDS	1665	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
MMFACILD_01454	gene	300				
MMFACILD_01454	CDS	300				hypothetical protein
MMFACILD_01455	gene	1395	cysG_1			
MMFACILD_01455	CDS	1395	cysG_1		COG0007	Siroheme synthase
MMFACILD_01456	gene	1068				
MMFACILD_01456	CDS	1068				hypothetical protein
MMFACILD_01457	gene	843				
MMFACILD_01457	CDS	843				hypothetical protein
MMFACILD_01458	gene	1095				
MMFACILD_01458	CDS	1095				hypothetical protein
MMFACILD_01459	gene	408				
MMFACILD_01459	CDS	408				hypothetical protein
MMFACILD_01460	gene	975				
MMFACILD_01460	CDS	975		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
MMFACILD_01461	gene	858				
MMFACILD_01461	CDS	858				hypothetical protein
MMFACILD_01462	gene	1476				
MMFACILD_01462	CDS	1476				hypothetical protein
MMFACILD_01463	gene	543				
MMFACILD_01463	CDS	543				hypothetical protein
MMFACILD_01464	gene	963	teaA			
MMFACILD_01464	CDS	963	teaA		COG1638	Ectoine-binding periplasmic protein TeaA
MMFACILD_01465	gene	1287	siaM_1			
MMFACILD_01465	CDS	1287	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
MMFACILD_01466	gene	1134	dauA_2			
MMFACILD_01466	CDS	1134	dauA_2	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
MMFACILD_01467	gene	627				
MMFACILD_01467	CDS	627				hypothetical protein
MMFACILD_01468	gene	1302				
MMFACILD_01468	CDS	1302				hypothetical protein
MMFACILD_01469	gene	1011	livH_5			
MMFACILD_01469	CDS	1011	livH_5		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MMFACILD_01470	gene	432				
MMFACILD_01470	CDS	432				hypothetical protein
MMFACILD_01471	gene	351				
MMFACILD_01471	CDS	351				hypothetical protein
MMFACILD_01472	gene	735	livF_5			
MMFACILD_01472	CDS	735	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MMFACILD_01473	gene	792	lptB_5			
MMFACILD_01473	CDS	792	lptB_5	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MMFACILD_01474	gene	1182	braC_1			
MMFACILD_01474	CDS	1182	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
MMFACILD_01475	gene	726				
MMFACILD_01475	CDS	726				hypothetical protein
MMFACILD_01476	gene	801	motB			
MMFACILD_01476	CDS	801	motB		COG1360	Motility protein B
MMFACILD_01477	gene	1308	flgE			
MMFACILD_01477	CDS	1308	flgE		COG1749	Flagellar hook protein FlgE
MMFACILD_01478	gene	1428				
MMFACILD_01478	CDS	1428				hypothetical protein
MMFACILD_01479	gene	1008				
MMFACILD_01479	CDS	1008				hypothetical protein
MMFACILD_01480	gene	1101	flgI			
MMFACILD_01480	CDS	1101	flgI			Flagellar P-ring protein
MMFACILD_01481	gene	1227	mshA_1			
MMFACILD_01481	CDS	1227	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MMFACILD_01482	gene	1623	yejF			
MMFACILD_01482	CDS	1623	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
