locus_tag	ftype	length_bp	gene	EC_number	COG	product
CDDIDNMG_00614	gene	1260				
CDDIDNMG_00614	CDS	1260		3.5.3.3		Creatinase
CDDIDNMG_00615	gene	429	rhaR_1			
CDDIDNMG_00615	CDS	429	rhaR_1			HTH-type transcriptional activator RhaR
CDDIDNMG_00616	gene	168	soxB_1			
CDDIDNMG_00616	CDS	168	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
CDDIDNMG_00617	gene	918	soxB_2			
CDDIDNMG_00617	CDS	918	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
CDDIDNMG_00618	gene	303	soxD_1			
CDDIDNMG_00618	CDS	303	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
CDDIDNMG_00619	gene	3057	soxA_1			
CDDIDNMG_00619	CDS	3057	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
CDDIDNMG_00620	gene	432				
CDDIDNMG_00620	CDS	432				hypothetical protein
CDDIDNMG_00621	gene	1254	glyA2_1			
CDDIDNMG_00621	CDS	1254	glyA2_1	2.1.2.1		Serine hydroxymethyltransferase 2
CDDIDNMG_00622	gene	1518				
CDDIDNMG_00622	CDS	1518				hypothetical protein
CDDIDNMG_00623	gene	435				
CDDIDNMG_00623	CDS	435				hypothetical protein
CDDIDNMG_00624	gene	216				
CDDIDNMG_00624	CDS	216				hypothetical protein
CDDIDNMG_00625	gene	1224				
CDDIDNMG_00625	CDS	1224		3.5.3.3		Creatinase
CDDIDNMG_00626	gene	909	gcvA_1			
CDDIDNMG_00626	CDS	909	gcvA_1			Glycine cleavage system transcriptional activator
CDDIDNMG_00627	gene	219				
CDDIDNMG_00627	CDS	219				hypothetical protein
CDDIDNMG_00628	gene	780	ala			
CDDIDNMG_00628	CDS	780	ala	1.4.1.1		Alanine dehydrogenase
CDDIDNMG_00629	gene	804	dthadh_1			
CDDIDNMG_00629	CDS	804	dthadh_1	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
CDDIDNMG_00630	gene	363				
CDDIDNMG_00630	CDS	363				IS3 family transposase ISPye13
CDDIDNMG_00631	gene	324				
CDDIDNMG_00631	CDS	324				IS21 family transposase ISSsp5
CDDIDNMG_00632	gene	2037				
CDDIDNMG_00632	CDS	2037				hypothetical protein
CDDIDNMG_00633	gene	894				
CDDIDNMG_00633	CDS	894				hypothetical protein
CDDIDNMG_00634	gene	651				
CDDIDNMG_00634	CDS	651				hypothetical protein
CDDIDNMG_00635	gene	285				
CDDIDNMG_00635	CDS	285				hypothetical protein
CDDIDNMG_00636	gene	561	cusA_1			
CDDIDNMG_00636	CDS	561	cusA_1		COG3696	Cation efflux system protein CusA
CDDIDNMG_00637	gene	636				
CDDIDNMG_00637	CDS	636				hypothetical protein
CDDIDNMG_00638	gene	1008				
CDDIDNMG_00638	CDS	1008				hypothetical protein
CDDIDNMG_00639	gene	186				
CDDIDNMG_00639	CDS	186				hypothetical protein
CDDIDNMG_00640	gene	399				
CDDIDNMG_00640	CDS	399				hypothetical protein
CDDIDNMG_00641	gene	1350				
CDDIDNMG_00641	CDS	1350				hypothetical protein
CDDIDNMG_00642	gene	1749				
CDDIDNMG_00642	CDS	1749				hypothetical protein
CDDIDNMG_00643	gene	561				
CDDIDNMG_00643	CDS	561				hypothetical protein
CDDIDNMG_00644	gene	243				
CDDIDNMG_00644	CDS	243				hypothetical protein
CDDIDNMG_00645	gene	936				
CDDIDNMG_00645	CDS	936				hypothetical protein
CDDIDNMG_00646	gene	204				
CDDIDNMG_00646	CDS	204				hypothetical protein
CDDIDNMG_00647	gene	1269				
CDDIDNMG_00647	CDS	1269				hypothetical protein
CDDIDNMG_00648	gene	90				
CDDIDNMG_00648	tRNA	90				tRNA-Ser(gga)
CDDIDNMG_00649	gene	723	alaS_1			
CDDIDNMG_00649	CDS	723	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
CDDIDNMG_00650	gene	2490				
CDDIDNMG_00650	CDS	2490				hypothetical protein
CDDIDNMG_00651	gene	1035	cysK_1			
CDDIDNMG_00651	CDS	1035	cysK_1	2.5.1.47		Cysteine synthase
CDDIDNMG_00652	gene	1386	spuC_1			
CDDIDNMG_00652	CDS	1386	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
CDDIDNMG_00653	gene	654	mcbR_1			
CDDIDNMG_00653	CDS	654	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
CDDIDNMG_00654	gene	1578	xynB			
CDDIDNMG_00654	CDS	1578	xynB	3.2.1.37		Beta-xylosidase
CDDIDNMG_00655	gene	1134	iolG_3			
CDDIDNMG_00655	CDS	1134	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CDDIDNMG_00656	gene	750				
CDDIDNMG_00656	CDS	750				hypothetical protein
CDDIDNMG_00657	gene	2394	csxA			
CDDIDNMG_00657	CDS	2394	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
CDDIDNMG_00658	gene	1083	ugpC_1			
CDDIDNMG_00658	CDS	1083	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
CDDIDNMG_00659	gene	912	ngcG_2			
CDDIDNMG_00659	CDS	912	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
CDDIDNMG_00660	gene	894	melD_2			
CDDIDNMG_00660	CDS	894	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CDDIDNMG_00661	gene	1230				
CDDIDNMG_00661	CDS	1230				putative sugar-binding periplasmic protein
CDDIDNMG_00662	gene	1041	purR_1			
CDDIDNMG_00662	CDS	1041	purR_1			HTH-type transcriptional repressor PurR
CDDIDNMG_00663	gene	1056	iolE_2			
CDDIDNMG_00663	CDS	1056	iolE_2	4.2.1.44		Inosose dehydratase
CDDIDNMG_00664	gene	1161	iolG_4			
CDDIDNMG_00664	CDS	1161	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CDDIDNMG_00665	gene	1146				
CDDIDNMG_00665	CDS	1146				hypothetical protein
CDDIDNMG_00666	gene	441				
CDDIDNMG_00666	CDS	441				hypothetical protein
CDDIDNMG_00667	gene	1230	ufaA1			
CDDIDNMG_00667	CDS	1230	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
CDDIDNMG_00668	gene	1461	phrA			
CDDIDNMG_00668	CDS	1461	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
CDDIDNMG_00669	gene	1233	sufS_1			
CDDIDNMG_00669	CDS	1233	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
CDDIDNMG_00670	gene	1050	potD_1			
CDDIDNMG_00670	CDS	1050	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
CDDIDNMG_00671	gene	339	ssrA			
CDDIDNMG_00671	tmRNA	339	ssrA			transfer-messenger RNA, SsrA
CDDIDNMG_00672	gene	801				
CDDIDNMG_00672	CDS	801				hypothetical protein
CDDIDNMG_00673	gene	1245	srpC			
CDDIDNMG_00673	CDS	1245	srpC		COG2059	putative chromate transport protein
CDDIDNMG_00674	gene	450				
CDDIDNMG_00674	CDS	450				hypothetical protein
CDDIDNMG_00675	gene	555				
CDDIDNMG_00675	CDS	555				hypothetical protein
CDDIDNMG_00676	gene	1395	fumC			
CDDIDNMG_00676	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
CDDIDNMG_00677	gene	189				
CDDIDNMG_00677	CDS	189				hypothetical protein
CDDIDNMG_00678	gene	216				
CDDIDNMG_00678	CDS	216				hypothetical protein
CDDIDNMG_00679	gene	1344				
CDDIDNMG_00679	CDS	1344		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
CDDIDNMG_00680	gene	1221				
CDDIDNMG_00680	CDS	1221				hypothetical protein
CDDIDNMG_00681	gene	741	dsbD			
CDDIDNMG_00681	CDS	741	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
CDDIDNMG_00682	gene	240	tusA			
CDDIDNMG_00682	CDS	240	tusA		COG0425	Sulfur carrier protein TusA
CDDIDNMG_00683	gene	2736	rne			
CDDIDNMG_00683	CDS	2736	rne	3.1.26.12		Ribonuclease E
CDDIDNMG_00684	gene	1329	dctD_1			
CDDIDNMG_00684	CDS	1329	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
CDDIDNMG_00685	gene	1737	dctB_1			
CDDIDNMG_00685	CDS	1737	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
CDDIDNMG_00686	gene	669	purQ			
CDDIDNMG_00686	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
CDDIDNMG_00687	gene	240	purS			
CDDIDNMG_00687	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
CDDIDNMG_00688	gene	765	purC_1			
CDDIDNMG_00688	CDS	765	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CDDIDNMG_00689	gene	567				
CDDIDNMG_00689	CDS	567				hypothetical protein
CDDIDNMG_00690	gene	315				
CDDIDNMG_00690	CDS	315				hypothetical protein
CDDIDNMG_00691	gene	1017	metH_1			
CDDIDNMG_00691	CDS	1017	metH_1	2.1.1.13	COG0646	Methionine synthase
CDDIDNMG_00692	gene	1062				
CDDIDNMG_00692	CDS	1062				hypothetical protein
CDDIDNMG_00693	gene	696	metH_2			
CDDIDNMG_00693	CDS	696	metH_2	2.1.1.13	COG0646	Methionine synthase
CDDIDNMG_00694	gene	156				
CDDIDNMG_00694	CDS	156				hypothetical protein
CDDIDNMG_00695	gene	642				
CDDIDNMG_00695	CDS	642				hypothetical protein
CDDIDNMG_00696	gene	381				
CDDIDNMG_00696	CDS	381				hypothetical protein
CDDIDNMG_00697	gene	1638	recN			
CDDIDNMG_00697	CDS	1638	recN		COG0497	DNA repair protein RecN
CDDIDNMG_00698	gene	855	bamD			
CDDIDNMG_00698	CDS	855	bamD		COG4105	Outer membrane protein assembly factor BamD
CDDIDNMG_00699	gene	918	lpxC			
CDDIDNMG_00699	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CDDIDNMG_00700	gene	1629	ftsZ			
CDDIDNMG_00700	CDS	1629	ftsZ			Cell division protein FtsZ
CDDIDNMG_00701	gene	1335	ftsA			
CDDIDNMG_00701	CDS	1335	ftsA		COG0849	Cell division protein FtsA
CDDIDNMG_00702	gene	906	ftsQ			
CDDIDNMG_00702	CDS	906	ftsQ			Cell division protein FtsQ
CDDIDNMG_00703	gene	921	ddl			
CDDIDNMG_00703	CDS	921	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
CDDIDNMG_00704	gene	924	murB			
CDDIDNMG_00704	CDS	924	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CDDIDNMG_00705	gene	246				
CDDIDNMG_00705	CDS	246				hypothetical protein
CDDIDNMG_00706	gene	267				
CDDIDNMG_00706	CDS	267				hypothetical protein
CDDIDNMG_00707	gene	1410	murC			
CDDIDNMG_00707	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
CDDIDNMG_00708	gene	1080	murG_1			
CDDIDNMG_00708	CDS	1080	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CDDIDNMG_00709	gene	1164	ftsW			
CDDIDNMG_00709	CDS	1164	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
CDDIDNMG_00710	gene	918				
CDDIDNMG_00710	CDS	918				hypothetical protein
CDDIDNMG_00711	gene	939				
CDDIDNMG_00711	CDS	939				hypothetical protein
CDDIDNMG_00712	gene	483				
CDDIDNMG_00712	CDS	483				hypothetical protein
CDDIDNMG_00713	gene	546				
CDDIDNMG_00713	CDS	546				hypothetical protein
CDDIDNMG_00714	gene	1044	tas			
CDDIDNMG_00714	CDS	1044	tas		COG0667	Protein tas
CDDIDNMG_00715	gene	561	yceI			
CDDIDNMG_00715	CDS	561	yceI		COG2353	Protein YceI
CDDIDNMG_00716	gene	540	yceJ			
CDDIDNMG_00716	CDS	540	yceJ		COG3038	Cytochrome b561 
CDDIDNMG_00717	gene	1719	metG			
CDDIDNMG_00717	CDS	1719	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
CDDIDNMG_00718	gene	783				
CDDIDNMG_00718	CDS	783				hypothetical protein
CDDIDNMG_00719	gene	1008	cdhR_1			
CDDIDNMG_00719	CDS	1008	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
CDDIDNMG_00720	gene	1311	hisD			
CDDIDNMG_00720	CDS	1311	hisD	1.1.1.23		Histidinol dehydrogenase
CDDIDNMG_00721	gene	480				
CDDIDNMG_00721	CDS	480				hypothetical protein
CDDIDNMG_00722	gene	456	arsC_1			
CDDIDNMG_00722	CDS	456	arsC_1	1.20.4.4		Arsenate reductase
CDDIDNMG_00723	gene	363	yybR			
CDDIDNMG_00723	CDS	363	yybR		COG1733	putative HTH-type transcriptional regulator YybR
CDDIDNMG_00724	gene	837	qorB			
CDDIDNMG_00724	CDS	837	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
CDDIDNMG_00725	gene	408				
CDDIDNMG_00725	CDS	408				hypothetical protein
CDDIDNMG_00726	gene	606				
CDDIDNMG_00726	CDS	606				hypothetical protein
CDDIDNMG_00727	gene	885				
CDDIDNMG_00727	CDS	885				hypothetical protein
CDDIDNMG_00728	gene	219	infA			
CDDIDNMG_00728	CDS	219	infA			Translation initiation factor IF-1
CDDIDNMG_00729	gene	618	yhdE			
CDDIDNMG_00729	CDS	618	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
CDDIDNMG_00730	gene	1026	rng			
CDDIDNMG_00730	CDS	1026	rng	3.1.26.-	COG1530	Ribonuclease G
CDDIDNMG_00731	gene	177	yacG			
CDDIDNMG_00731	CDS	177	yacG			DNA gyrase inhibitor YacG
CDDIDNMG_00732	gene	76				
CDDIDNMG_00732	tRNA	76				tRNA-Phe(gaa)
CDDIDNMG_00733	gene	273				
CDDIDNMG_00733	CDS	273				hypothetical protein
CDDIDNMG_00734	gene	480				
CDDIDNMG_00734	CDS	480				hypothetical protein
CDDIDNMG_00735	gene	303				
CDDIDNMG_00735	CDS	303				hypothetical protein
CDDIDNMG_00736	gene	396	gloA_1			
CDDIDNMG_00736	CDS	396	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
CDDIDNMG_00737	gene	522				
CDDIDNMG_00737	CDS	522				hypothetical protein
CDDIDNMG_00738	gene	1575	mpdB_1			
CDDIDNMG_00738	CDS	1575	mpdB_1	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
CDDIDNMG_00739	gene	192				
CDDIDNMG_00739	CDS	192				hypothetical protein
CDDIDNMG_00740	gene	396				
CDDIDNMG_00740	CDS	396				hypothetical protein
CDDIDNMG_00741	gene	267				
CDDIDNMG_00741	CDS	267				hypothetical protein
CDDIDNMG_00742	gene	300				
CDDIDNMG_00742	CDS	300				hypothetical protein
CDDIDNMG_00743	gene	162				
CDDIDNMG_00743	CDS	162				hypothetical protein
CDDIDNMG_00744	gene	2253				
CDDIDNMG_00744	CDS	2253				hypothetical protein
CDDIDNMG_00745	gene	222				
CDDIDNMG_00745	CDS	222				hypothetical protein
CDDIDNMG_00746	gene	375				
CDDIDNMG_00746	CDS	375				hypothetical protein
CDDIDNMG_00747	gene	165				
CDDIDNMG_00747	CDS	165				hypothetical protein
CDDIDNMG_00748	gene	441	nsrR_1			
CDDIDNMG_00748	CDS	441	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
CDDIDNMG_00749	gene	1626	fixN_1			
CDDIDNMG_00749	CDS	1626	fixN_1	1.9.3.1	COG3278	Cytochrome c oxidase subunit 1 , bacteroid
CDDIDNMG_00750	gene	729				
CDDIDNMG_00750	CDS	729				hypothetical protein
CDDIDNMG_00751	gene	165				
CDDIDNMG_00751	CDS	165				hypothetical protein
CDDIDNMG_00752	gene	876	fixP			
CDDIDNMG_00752	CDS	876	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
CDDIDNMG_00753	gene	159				
CDDIDNMG_00753	CDS	159				hypothetical protein
CDDIDNMG_00754	gene	807				
CDDIDNMG_00754	CDS	807				hypothetical protein
CDDIDNMG_00755	gene	225				
CDDIDNMG_00755	CDS	225				hypothetical protein
CDDIDNMG_00756	gene	402				
CDDIDNMG_00756	CDS	402				hypothetical protein
CDDIDNMG_00757	gene	1263	sasA_2			
CDDIDNMG_00757	CDS	1263	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
CDDIDNMG_00758	gene	693	cpxR			
CDDIDNMG_00758	CDS	693	cpxR		COG0745	Transcriptional regulatory protein CpxR
CDDIDNMG_00759	gene	1383	oprM			
CDDIDNMG_00759	CDS	1383	oprM		COG1538	Outer membrane protein OprM
CDDIDNMG_00760	gene	1176	mdtA_1			
CDDIDNMG_00760	CDS	1176	mdtA_1			Multidrug resistance protein MdtA
CDDIDNMG_00761	gene	3120	mdtC_1			
CDDIDNMG_00761	CDS	3120	mdtC_1			Multidrug resistance protein MdtC
CDDIDNMG_00762	gene	96				
CDDIDNMG_00762	CDS	96				hypothetical protein
CDDIDNMG_00763	gene	927	rlmF			
CDDIDNMG_00763	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
CDDIDNMG_00764	gene	882				
CDDIDNMG_00764	CDS	882				hypothetical protein
CDDIDNMG_00765	gene	441				
CDDIDNMG_00765	CDS	441				hypothetical protein
CDDIDNMG_00766	gene	77				
CDDIDNMG_00766	tRNA	77				tRNA-Arg(tct)
CDDIDNMG_00767	gene	465	ysnE			
CDDIDNMG_00767	CDS	465	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
CDDIDNMG_00768	gene	1431				
CDDIDNMG_00768	CDS	1431				hypothetical protein
CDDIDNMG_00769	gene	312				
CDDIDNMG_00769	CDS	312				hypothetical protein
CDDIDNMG_00770	gene	2181	uvrB			
CDDIDNMG_00770	CDS	2181	uvrB		COG0556	UvrABC system protein B
CDDIDNMG_00771	gene	318	tcmH			
CDDIDNMG_00771	CDS	318	tcmH	1.13.12.21		Tetracenomycin-F1 monooxygenase
CDDIDNMG_00772	gene	189				
CDDIDNMG_00772	CDS	189				hypothetical protein
CDDIDNMG_00773	gene	297				
CDDIDNMG_00773	CDS	297				hypothetical protein
CDDIDNMG_00774	gene	213				
CDDIDNMG_00774	CDS	213				hypothetical protein
CDDIDNMG_00775	gene	819				
CDDIDNMG_00775	CDS	819				hypothetical protein
CDDIDNMG_00776	gene	1800	lepA			
CDDIDNMG_00776	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
CDDIDNMG_00777	gene	330				
CDDIDNMG_00777	CDS	330				hypothetical protein
CDDIDNMG_00778	gene	669				
CDDIDNMG_00778	CDS	669				hypothetical protein
CDDIDNMG_00779	gene	552	ybiX			
CDDIDNMG_00779	CDS	552	ybiX	1.14.11.-		PKHD-type hydroxylase YbiX
CDDIDNMG_00780	gene	507				
CDDIDNMG_00780	CDS	507				hypothetical protein
CDDIDNMG_00781	gene	345				
CDDIDNMG_00781	CDS	345				hypothetical protein
CDDIDNMG_00782	gene	288	rpmB			
CDDIDNMG_00782	CDS	288	rpmB		COG0227	50S ribosomal protein L28
CDDIDNMG_00783	gene	5451				
CDDIDNMG_00783	CDS	5451				hypothetical protein
CDDIDNMG_00784	gene	4647				
CDDIDNMG_00784	CDS	4647				hypothetical protein
CDDIDNMG_00785	gene	975				
CDDIDNMG_00785	CDS	975		3.6.-.-	COG1703	putative GTPase
CDDIDNMG_00786	gene	2427	hrpB			
CDDIDNMG_00786	CDS	2427	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
CDDIDNMG_00787	gene	558				
CDDIDNMG_00787	CDS	558				hypothetical protein
CDDIDNMG_00788	gene	954				
CDDIDNMG_00788	CDS	954				hypothetical protein
CDDIDNMG_00789	gene	1236				
CDDIDNMG_00789	CDS	1236				hypothetical protein
CDDIDNMG_00790	gene	939	dmlR_2			
CDDIDNMG_00790	CDS	939	dmlR_2			HTH-type transcriptional regulator DmlR
CDDIDNMG_00791	gene	798	fabG_4			
CDDIDNMG_00791	CDS	798	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CDDIDNMG_00792	gene	1059				
CDDIDNMG_00792	CDS	1059				hypothetical protein
CDDIDNMG_00793	gene	750	oppF_2			
CDDIDNMG_00793	CDS	750	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
CDDIDNMG_00794	gene	831	oppD_2			
CDDIDNMG_00794	CDS	831	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
CDDIDNMG_00795	gene	906	ddpC_1			
CDDIDNMG_00795	CDS	906	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
CDDIDNMG_00796	gene	1077	dppB_2			
CDDIDNMG_00796	CDS	1077	dppB_2		COG0601	Dipeptide transport system permease protein DppB
CDDIDNMG_00797	gene	1614	ddpA_1			
CDDIDNMG_00797	CDS	1614	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
CDDIDNMG_00798	gene	1032				
CDDIDNMG_00798	CDS	1032				hypothetical protein
CDDIDNMG_00799	gene	924				
CDDIDNMG_00799	CDS	924				hypothetical protein
CDDIDNMG_00800	gene	372				
CDDIDNMG_00800	CDS	372				hypothetical protein
CDDIDNMG_00801	gene	1389				
CDDIDNMG_00801	CDS	1389				hypothetical protein
CDDIDNMG_00802	gene	927	kce_1			
CDDIDNMG_00802	CDS	927	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
CDDIDNMG_00803	gene	471				
CDDIDNMG_00803	CDS	471				hypothetical protein
CDDIDNMG_00804	gene	1014	aphA			
CDDIDNMG_00804	CDS	1014	aphA	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 1
CDDIDNMG_00805	gene	582	gpmB			
CDDIDNMG_00805	CDS	582	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
CDDIDNMG_00806	gene	1581				
CDDIDNMG_00806	CDS	1581				hypothetical protein
CDDIDNMG_00807	gene	975	gap_1			
CDDIDNMG_00807	CDS	975	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
CDDIDNMG_00808	gene	816	iclR			
CDDIDNMG_00808	CDS	816	iclR		COG1414	Transcriptional repressor IclR
CDDIDNMG_00809	gene	1152	dhaa			
CDDIDNMG_00809	CDS	1152	dhaa	4.1.3.41	COG3616	3-hydroxy-D-aspartate aldolase
CDDIDNMG_00810	gene	201				
CDDIDNMG_00810	CDS	201				hypothetical protein
CDDIDNMG_00811	gene	594				
CDDIDNMG_00811	CDS	594				hypothetical protein
CDDIDNMG_00812	gene	1992				
CDDIDNMG_00812	CDS	1992				hypothetical protein
CDDIDNMG_00813	gene	1980	pglF			
CDDIDNMG_00813	CDS	1980	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
CDDIDNMG_00814	gene	2289				
CDDIDNMG_00814	CDS	2289				hypothetical protein
CDDIDNMG_00815	gene	489				
CDDIDNMG_00815	CDS	489				hypothetical protein
CDDIDNMG_00816	gene	1962	acsA_1			
CDDIDNMG_00816	CDS	1962	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
CDDIDNMG_00817	gene	663	adk_1			
CDDIDNMG_00817	CDS	663	adk_1	2.7.4.3	COG0563	Adenylate kinase
CDDIDNMG_00818	gene	1878	nanT			
CDDIDNMG_00818	CDS	1878	nanT			Sialic acid transporter NanT
CDDIDNMG_00819	gene	285				
CDDIDNMG_00819	CDS	285				hypothetical protein
CDDIDNMG_00820	gene	762	truA			
CDDIDNMG_00820	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CDDIDNMG_00821	gene	1407	ycjX			
CDDIDNMG_00821	CDS	1407	ycjX		COG3106	putative protein YcjX
CDDIDNMG_00822	gene	1047				
CDDIDNMG_00822	CDS	1047				hypothetical protein
CDDIDNMG_00823	gene	1149	argE_2			
CDDIDNMG_00823	CDS	1149	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
CDDIDNMG_00824	gene	717				
CDDIDNMG_00824	CDS	717				hypothetical protein
CDDIDNMG_00825	gene	633				
CDDIDNMG_00825	CDS	633		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
CDDIDNMG_00826	gene	1908	cpdB			
CDDIDNMG_00826	CDS	1908	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
CDDIDNMG_00827	gene	951	nudC			
CDDIDNMG_00827	CDS	951	nudC	3.6.1.22		NADH pyrophosphatase
CDDIDNMG_00828	gene	474				
CDDIDNMG_00828	CDS	474				hypothetical protein
CDDIDNMG_00829	gene	831	pheA			
CDDIDNMG_00829	CDS	831	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
CDDIDNMG_00830	gene	522	cycM			
CDDIDNMG_00830	CDS	522	cycM		COG3474	Cytochrome c-552
CDDIDNMG_00831	gene	1866				
CDDIDNMG_00831	CDS	1866				hypothetical protein
CDDIDNMG_00832	gene	1152	yejB			
CDDIDNMG_00832	CDS	1152	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
CDDIDNMG_00833	gene	1110	yejE			
CDDIDNMG_00833	CDS	1110	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
CDDIDNMG_00834	gene	1599	yejF_1			
CDDIDNMG_00834	CDS	1599	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
CDDIDNMG_00835	gene	1227	mshA_1			
CDDIDNMG_00835	CDS	1227	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CDDIDNMG_00836	gene	228				
CDDIDNMG_00836	CDS	228				hypothetical protein
CDDIDNMG_00837	gene	180				
CDDIDNMG_00837	CDS	180				hypothetical protein
CDDIDNMG_00838	gene	978				
CDDIDNMG_00838	CDS	978				hypothetical protein
CDDIDNMG_00839	gene	744	fixK_1			
CDDIDNMG_00839	CDS	744	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
CDDIDNMG_00840	gene	396				
CDDIDNMG_00840	CDS	396		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
CDDIDNMG_00841	gene	354				
CDDIDNMG_00841	CDS	354				hypothetical protein
CDDIDNMG_00842	gene	93				
CDDIDNMG_00842	CDS	93				hypothetical protein
CDDIDNMG_00843	gene	186				
CDDIDNMG_00843	CDS	186				hypothetical protein
CDDIDNMG_00844	gene	165				
CDDIDNMG_00844	CDS	165				hypothetical protein
CDDIDNMG_00845	gene	114				
CDDIDNMG_00845	CDS	114				hypothetical protein
CDDIDNMG_00846	gene	1656	ettA			
CDDIDNMG_00846	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
CDDIDNMG_00847	gene	1053				
CDDIDNMG_00847	CDS	1053				hypothetical protein
CDDIDNMG_00848	gene	441				
CDDIDNMG_00848	CDS	441				hypothetical protein
CDDIDNMG_00849	gene	876				
CDDIDNMG_00849	CDS	876				hypothetical protein
CDDIDNMG_00850	gene	597	nadD			
CDDIDNMG_00850	CDS	597	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
CDDIDNMG_00851	gene	1494	dacB			
